Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_MTN_100_SQ-110,TRF_MTN_300_SQ-110,TRF_MTN_700_SQ-110,TRF_MTN_1300_SQ-110
2020/02/22 06:15,3.021176,-3.224978,-3.553723,-4.211213,
2020/02/22 06:30,2.856804,-3.553723,-3.553723,-4.04684,
2020/02/22 06:45,3.185549,-3.718095,-3.060606,-3.718095,
2020/02/22 07:00,3.185549,-2.896233,-2.567488,-3.224978,
2020/02/22 07:15,4.336156,-1.581253,-0.595018,-0.266273,
2020/02/22 07:30,4.829273,0.719961,1.377451,3.021176,
2020/02/22 07:45,5.651136,2.363686,3.843038,5.815508,
2020/02/22 08:00,8.938585,9.102958,12.226035,16.992836,
2020/02/22 08:15,11.732917,14.362877,19.458424,26.855185,
2020/02/22 08:30,12.719152,16.170974,21.759638,30.471379,
2020/02/22 08:45,13.705387,18.472189,25.21146,34.251946,
2020/02/22 09:00,17.485954,25.375833,33.758829,45.922392,
2020/02/22 09:15,19.458424,30.142634,39.84061,53.976643,
2020/02/22 09:30,21.430893,33.594456,45.922392,60.880287,
2020/02/22 09:45,17.321581,25.86895,34.745064,47.566117,
2020/02/22 10:00,27.18393,46.251137,60.058425,79.618749,
2020/02/22 10:15,10.911055,13.541014,19.787169,26.690812,
2020/02/22 10:30,13.21227,17.979071,24.55397,33.101339,
2020/02/22 10:45,17.979071,26.033323,34.251946,46.415509,
2020/02/22 11:00,16.664091,22.088383,29.978262,41.81308,
2020/02/22 11:15,15.842229,23.074618,31.128869,42.141825,
2020/02/22 11:30,22.417128,35.238181,46.251137,63.838992,
2020/02/22 11:45,18.143444,28.005792,37.703768,51.017939,
2020/02/22 12:00,18.143444,28.827655,39.018748,52.168546,
2020/02/22 12:15,18.472189,28.992027,38.525631,54.634133,
2020/02/22 12:30,24.882715,42.799315,57.428465,75.509438,
2020/02/22 12:45,26.52644,46.415509,61.373405,82.577454,
2020/02/22 13:00,22.088383,37.868141,52.497291,71.893243,
2020/02/22 13:15,37.703768,70.742636,94.2479,124.985552,
2020/02/22 13:30,45.922392,84.056806,109.205795,146.847092,
2020/02/22 13:45,33.923201,59.236562,76.3313,102.959641,
2020/02/22 14:00,23.074618,40.333728,54.305388,72.715105,
2020/02/22 14:15,35.731299,64.825227,83.892434,113.479479,
2020/02/22 14:30,30.964497,52.332919,67.290814,92.111057,
2020/02/22 14:45,22.581501,39.347493,53.812271,71.235753,
2020/02/22 15:00,45.10053,94.576645,122.355593,159.010655,
2020/02/22 15:15,32.115104,56.606603,72.715105,102.137778,
2020/02/22 15:30,18.472189,28.005792,36.388788,50.196076,
2020/02/22 15:45,19.787169,33.594456,44.936157,58.4147,
2020/02/22 16:00,14.855994,28.663282,42.634943,55.949113,
2020/02/22 16:15,23.403363,41.319963,56.770975,76.002555,
2020/02/22 16:30,8.445468,7.95235,12.390407,16.499719,
2020/02/22 16:45,26.855185,44.936157,58.907818,74.851948,
2020/02/22 17:00,22.417128,40.662473,57.428465,76.824417,
2020/02/22 17:15,15.020367,19.787169,26.197695,36.553161,
2020/02/22 17:30,11.2398,13.869759,19.129679,25.704578,
2020/02/22 17:45,9.760448,9.92482,13.541014,19.294051,
2020/02/22 18:00,9.26733,9.431703,13.21227,18.636561,
2020/02/22 18:15,4.007411,-1.581253,-0.923763,-0.101901,
2020/02/22 18:30,2.856804,-3.38935,-3.718095,-3.553723,
2020/02/22 18:45,3.349921,-3.224978,-3.553723,-3.882468,
2020/02/22 19:00,3.185549,-2.896233,-3.224978,-4.04684,
2020/02/22 19:15,2.692431,-3.553723,-2.896233,-4.04684,
2020/02/22 19:30,3.021176,-3.060606,-3.718095,-4.04684,
2020/02/22 19:45,2.856804,-3.718095,-3.38935,-3.553723,
2020/02/22 20:00,3.021176,-3.060606,-3.718095,-3.882468,
2020/02/22 20:15,3.349921,-3.553723,-3.553723,-4.211213,
2020/02/22 20:30,3.185549,-3.553723,-3.553723,-3.718095,
2020/02/22 20:45,3.021176,-3.224978,-3.882468,-3.718095,
2020/02/22 21:00,2.856804,-3.224978,-3.718095,-4.04684,
2020/02/22 21:15,2.692431,-3.38935,-3.718095,-4.211213,
2020/02/22 21:30,2.528059,-3.224978,-3.553723,-4.375585,
2020/02/22 21:45,2.363686,-3.718095,-3.718095,-3.718095,
2020/02/22 22:00,2.528059,-3.224978,-3.224978,-3.882468,
2020/02/22 22:15,2.528059,-3.718095,-3.553723,-3.882468,
2020/02/22 22:30,2.363686,-3.224978,-3.38935,-4.04684,
2020/02/22 22:45,2.199314,-3.553723,-3.553723,-3.718095,
2020/02/22 23:00,2.363686,-3.224978,-3.553723,-3.718095,
2020/02/22 23:15,2.363686,-3.224978,-3.38935,-3.882468,
2020/02/22 23:30,2.199314,-3.060606,-3.553723,-3.882468,
2020/02/22 23:45,1.706196,-3.718095,-3.224978,-4.04684,
2020/02/23 00:00,2.199314,-3.38935,-3.553723,-4.211213,
2020/02/23 00:15,2.692431,-3.553723,-3.553723,-4.375585,
2020/02/23 00:30,2.692431,-3.718095,-3.882468,-3.38935,
2020/02/23 00:45,3.185549,-3.224978,-3.718095,-4.04684,
2020/02/23 01:00,2.856804,-3.718095,-3.553723,-3.882468,
2020/02/23 01:15,3.021176,-3.38935,-3.553723,-3.882468,
2020/02/23 01:30,3.349921,-3.224978,-3.882468,-4.04684,
2020/02/23 01:45,3.349921,-3.882468,-3.553723,-3.553723,
2020/02/23 02:00,3.349921,-3.224978,-3.718095,-3.882468,
2020/02/23 02:15,3.185549,-3.882468,-3.718095,-3.718095,
2020/02/23 02:30,3.514293,-3.553723,-3.553723,-4.04684,
2020/02/23 02:45,3.185549,-3.553723,-3.224978,-3.882468,
2020/02/23 03:00,3.185549,-3.060606,-3.718095,-3.553723,
2020/02/23 03:15,2.856804,-3.224978,-3.718095,-4.04684,
2020/02/23 03:30,2.692431,-3.718095,-3.224978,-3.882468,
2020/02/23 03:45,2.692431,-3.882468,-3.38935,-4.04684,
2020/02/23 04:00,2.528059,-3.224978,-4.04684,-3.882468,
2020/02/23 04:15,2.692431,-3.38935,-3.224978,-4.04684,
2020/02/23 04:30,2.692431,-3.38935,-3.553723,-3.553723,
2020/02/23 04:45,2.528059,-3.224978,-3.553723,-3.882468,
2020/02/23 05:00,2.528059,-3.224978,-3.38935,-4.04684,
2020/02/23 05:15,2.692431,-3.553723,-3.553723,-4.04684,
2020/02/23 05:30,2.528059,-3.060606,-3.38935,-4.04684,
2020/02/23 05:45,2.856804,-3.224978,-3.882468,-3.882468,
2020/02/23 06:00,3.021176,-3.224978,-3.224978,-3.882468,
2020/02/23 06:15,2.692431,-3.224978,-3.882468,-4.04684,
2020/02/23 06:30,2.528059,-3.224978,-3.553723,-3.553723,
2020/02/23 06:45,2.692431,-3.224978,-3.224978,-3.882468,
2020/02/23 07:00,3.349921,-0.923763,-0.101901,0.555589,
2020/02/23 07:15,6.144253,4.664901,6.966115,10.58231,
2020/02/23 07:30,8.60984,10.253565,15.020367,21.924011,
2020/02/23 07:45,11.568545,17.485954,25.704578,34.580691,
2020/02/23 08:00,18.800934,38.032513,70.085146,125.643042,
2020/02/23 08:15,33.758829,62.524012,110.520775,162.462477,
2020/02/23 08:30,29.649517,56.935348,262.072197,168.051141,
2020/02/23 08:45,28.827655,71.071381,199.610656,287.221185,
2020/02/23 09:00,34.580691,122.026848,420.034145,245.634949,
2020/02/23 09:15,46.908627,114.301342,158.68191,196.980697,
2020/02/23 09:30,60.222797,113.643852,152.107011,206.021183,
2020/02/23 09:45,35.238181,68.277049,103.781503,123.5062,
2020/02/23 10:00,59.72968,450.278681,440.25196,901.316752,
2020/02/23 10:15,108.383933,721.986382,580.954798,477.728884,
2020/02/23 10:30,52.826036,99.343446,148.983934,197.638186,
2020/02/23 10:45,72.057616,294.617947,962.627685,479.043864,
2020/02/23 11:00,46.086765,199.939401,280.317541,333.081106,
2020/02/23 11:15,54.634133,246.292439,1121.740241,359.051957,
2020/02/23 11:30,107.726443,347.381511,523.753177,680.893263,
2020/02/23 11:45,88.98798,275.879485,357.90135,458.332932,
2020/02/23 12:00,113.808224,216.869766,276.536974,356.421997,
2020/02/23 12:15,95.069762,201.254381,269.962075,352.805803,
2020/02/23 12:30,58.085955,121.862475,180.872194,231.170171,
2020/02/23 12:45,75.180693,140.600938,180.543449,235.115111,
2020/02/23 13:00,29.978262,51.675429,69.920773,97.699722,
2020/02/23 13:15,25.704578,44.278667,58.4147,80.111867,
2020/02/23 13:30,25.704578,42.141825,56.606603,75.345065,
2020/02/23 13:45,62.852757,119.396888,157.202558,205.19932,
2020/02/23 14:00,40.169355,77.975025,104.767738,137.313488,
2020/02/23 14:15,69.263283,135.012273,174.297295,227.060859,
2020/02/23 14:30,36.224416,64.003364,81.591219,108.712677,
2020/02/23 14:45,36.881906,68.605794,92.439802,123.013083,
2020/02/23 15:00,42.963687,84.878669,123.670573,161.969359,
2020/02/23 15:15,77.317535,156.05195,208.48677,268.975841,
2020/02/23 15:30,59.565307,115.945066,153.421991,200.596891,
2020/02/23 15:45,53.812271,100.494054,128.930492,165.256809,
2020/02/23 16:00,60.880287,130.902962,187.118348,247.443046,
2020/02/23 16:15,46.251137,87.179883,120.711868,160.65438,
2020/02/23 16:30,35.731299,63.181502,82.248709,110.356402,
2020/02/23 16:45,28.663282,51.839801,69.920773,92.111057,
2020/02/23 17:00,22.745873,39.347493,52.168546,69.592028,
2020/02/23 17:15,14.691622,23.89648,34.087574,46.086765,
2020/02/23 17:30,6.472998,4.829273,8.938585,12.55478,
2020/02/23 17:45,10.253565,13.21227,19.787169,27.019557,
2020/02/23 18:00,5.651136,3.349921,6.308626,9.102958,
2020/02/23 18:15,3.349921,-1.252508,0.391216,0.555589,
2020/02/23 18:30,2.199314,-3.553723,-3.060606,-3.718095,
2020/02/23 18:45,2.199314,-3.224978,-3.060606,-4.211213,
2020/02/23 19:00,2.199314,-3.718095,-3.38935,-3.38935,
2020/02/23 19:15,2.199314,-3.060606,-3.553723,-4.375585,
2020/02/23 19:30,2.199314,-3.38935,-3.882468,-3.224978,
2020/02/23 19:45,2.199314,-3.224978,-3.38935,-4.211213,
2020/02/23 20:00,2.363686,-3.718095,-3.553723,-3.553723,
2020/02/23 20:15,2.363686,-3.060606,-3.553723,-3.882468,
2020/02/23 20:30,2.363686,-3.553723,-3.718095,-4.211213,
2020/02/23 20:45,2.034941,-3.38935,-3.224978,-4.211213,
2020/02/23 21:00,1.706196,-3.718095,-3.718095,-3.882468,
2020/02/23 21:15,2.034941,-3.060606,-3.553723,-4.211213,
2020/02/23 21:30,1.870569,-3.718095,-3.553723,-4.04684,
2020/02/23 21:45,2.199314,-3.718095,-3.224978,-4.04684,
2020/02/23 22:00,1.706196,-3.224978,-3.224978,-4.04684,
2020/02/23 22:15,2.034941,-3.060606,-3.224978,-4.04684,
2020/02/23 22:30,2.034941,-3.718095,-3.553723,-3.882468,
2020/02/23 22:45,1.706196,-3.224978,-3.553723,-4.04684,
2020/02/23 23:00,2.363686,-3.718095,-3.553723,-3.882468,
2020/02/23 23:15,1.870569,-4.04684,-3.38935,-4.04684,
2020/02/23 23:30,1.706196,-3.224978,-3.224978,-4.375585,
2020/02/23 23:45,1.706196,-3.060606,-3.224978,-3.553723,
2020/02/24 00:00,1.706196,-3.718095,-3.38935,-3.718095,
2020/02/24 00:15,1.870569,-3.553723,-3.224978,-4.04684,
2020/02/24 00:30,1.870569,-3.718095,-3.553723,-3.882468,
2020/02/24 00:45,1.541824,-3.882468,-3.224978,-3.553723,
2020/02/24 01:00,1.706196,-3.224978,-3.38935,-3.882468,
2020/02/24 01:15,1.377451,-3.882468,-3.38935,-3.882468,
2020/02/24 01:30,2.034941,-3.060606,-3.882468,-4.211213,
2020/02/24 01:45,1.541824,-3.224978,-3.882468,-4.04684,
2020/02/24 02:00,1.377451,-3.718095,-3.060606,-3.553723,
2020/02/24 02:15,1.706196,-3.882468,-3.718095,-4.04684,
2020/02/24 02:30,1.541824,-3.718095,-3.38935,-3.718095,
2020/02/24 02:45,1.870569,-3.38935,-3.882468,-4.04684,
2020/02/24 03:00,1.706196,-4.04684,-3.224978,-4.211213,
2020/02/24 03:15,1.870569,-3.718095,-4.375585,-3.553723,
2020/02/24 03:30,1.541824,-3.224978,-3.38935,-3.718095,
2020/02/24 03:45,1.870569,-3.718095,-3.553723,-3.882468,
2020/02/24 04:00,1.706196,-3.38935,-3.553723,-4.375585,
2020/02/24 04:15,2.034941,-3.38935,-3.882468,-3.718095,
2020/02/24 04:30,1.870569,-4.04684,-3.38935,-3.882468,
2020/02/24 04:45,2.199314,-2.896233,-3.718095,-3.718095,
2020/02/24 05:00,1.541824,-3.224978,-3.553723,-4.04684,
2020/02/24 05:15,1.706196,-3.882468,-3.718095,-3.553723,
2020/02/24 05:30,1.377451,-3.38935,-3.553723,-3.882468,
2020/02/24 05:45,1.541824,-3.060606,-3.224978,-3.882468,
2020/02/24 06:00,1.706196,-3.882468,-3.224978,-3.882468,
2020/02/24 06:15,1.706196,-3.718095,-3.553723,-4.04684,
2020/02/24 06:30,1.706196,-3.38935,-3.718095,-4.211213,
2020/02/24 06:45,1.870569,-3.224978,-3.553723,-3.718095,
2020/02/24 07:00,2.856804,0.555589,1.870569,3.185549,
2020/02/24 07:15,6.308626,7.95235,13.869759,19.622796,
2020/02/24 07:30,11.075427,20.115913,33.265711,46.251137,
2020/02/24 07:45,14.691622,29.649517,47.072999,87.179883,
2020/02/24 08:00,18.307816,38.196886,70.085146,96.384742,
2020/02/24 08:15,23.567735,47.401744,98.850329,167.229279,
2020/02/24 08:30,28.49891,56.277858,205.19932,164.928064,
2020/02/24 08:45,27.84142,67.619559,180.214704,269.304586,
2020/02/24 09:00,31.128869,130.245472,362.010661,249.251144,
2020/02/24 09:15,34.251946,110.356402,266.510253,283.111873,
2020/02/24 09:30,37.046278,192.54264,362.832524,379.434144,
2020/02/24 09:45,41.319963,340.806612,314.507016,259.60661,
2020/02/24 10:00,42.799315,311.712684,571.74994,797.59772,
2020/02/24 10:15,45.593647,608.898119,367.270581,268.482723,
2020/02/24 10:30,44.114295,247.443046,852.991244,528.355606,
2020/02/24 10:45,43.456805,199.117539,759.463306,332.423616,
2020/02/24 11:00,43.621177,186.460858,348.860863,327.163697,
2020/02/24 11:15,44.44304,226.238997,471.153985,393.898922,
2020/02/24 11:30,46.908627,270.783938,552.847105,1071.606636,
2020/02/24 11:45,52.332919,703.741037,823.075454,1245.348342,
2020/02/24 12:00,60.058425,1121.247123,481.838196,1170.887611,
2020/02/24 12:15,55.949113,717.055207,312.041429,1335.260086,
2020/02/24 12:30,50.853566,940.437401,1014.240642,1280.359679,
2020/02/24 12:45,49.045469,606.596904,951.285984,978.571815,
2020/02/24 13:00,48.552352,223.11592,283.276246,637.005812,
2020/02/24 13:15,46.415509,173.31106,372.859245,367.763698,
2020/02/24 13:30,48.059234,156.380695,856.607439,393.734549,
2020/02/24 13:45,218.184746,359.380702,1133.575059,321.739405,
2020/02/24 14:00,57.592838,168.873003,326.670579,663.798526,
2020/02/24 14:15,74.523203,122.19122,1020.651169,1180.256842,
2020/02/24 14:30,49.209842,127.944257,305.46653,1091.495705,
2020/02/24 14:45,52.332919,104.767738,196.323207,1012.268173,
2020/02/24 15:00,45.429275,96.384742,195.336972,792.995291,
2020/02/24 15:15,36.553161,276.865719,139.45033,236.594463,
2020/02/24 15:30,35.566926,84.549924,130.409844,241.196892,
2020/02/24 15:45,33.430084,78.468142,124.985552,274.564505,
2020/02/24 16:00,31.950732,74.687575,118.903771,295.439809,
2020/02/24 16:15,28.663282,71.728871,275.715112,254.511063,
2020/02/24 16:30,27.18393,64.167737,103.945876,234.950738,
2020/02/24 16:45,24.060853,58.579073,87.508628,207.336162,
2020/02/24 17:00,21.759638,54.141016,78.139397,173.96855,
2020/02/24 17:15,19.294051,45.922392,67.290814,263.387176,
2020/02/24 17:30,16.006602,38.854376,61.70215,108.548305,
2020/02/24 17:45,11.89729,24.55397,39.676238,97.042232,
2020/02/24 18:00,6.966115,9.92482,17.485954,36.881906,
2020/02/24 18:15,4.007411,0.226844,1.048706,3.021176,
2020/02/24 18:30,3.021176,-3.224978,-3.224978,-3.553723,
2020/02/24 18:45,2.692431,-3.882468,-3.224978,-3.718095,
2020/02/24 19:00,3.185549,-3.718095,-3.38935,-4.211213,
2020/02/24 19:15,2.692431,-3.882468,-3.224978,-4.04684,
2020/02/24 19:30,2.692431,-3.553723,-3.718095,-4.04684,
2020/02/24 19:45,2.856804,-3.38935,-3.38935,-4.211213,
2020/02/24 20:00,2.528059,-3.553723,-3.224978,-3.718095,
2020/02/24 20:15,3.021176,-2.896233,-3.553723,-3.882468,
2020/02/24 20:30,3.021176,-3.553723,-3.882468,-3.718095,
2020/02/24 20:45,3.021176,-3.060606,-3.553723,-3.718095,
2020/02/24 21:00,2.856804,-3.38935,-3.553723,-3.224978,
2020/02/24 21:15,2.363686,-3.882468,-3.224978,-3.718095,
2020/02/24 21:30,2.856804,-2.896233,-2.896233,-4.539958,
2020/02/24 21:45,2.856804,-3.38935,-3.718095,-4.04684,
2020/02/24 22:00,3.021176,-3.224978,-3.553723,-4.211213,
2020/02/24 22:15,2.528059,-3.38935,-3.38935,-3.882468,
2020/02/24 22:30,2.856804,-3.553723,-3.718095,-3.38935,
2020/02/24 22:45,2.692431,-2.896233,-3.553723,-3.882468,
2020/02/24 23:00,2.692431,-3.060606,-3.38935,-4.375585,
2020/02/24 23:15,2.034941,-3.718095,-3.553723,-3.882468,
2020/02/24 23:30,2.692431,-3.718095,-3.553723,-4.04684,
2020/02/24 23:45,2.692431,-3.882468,-3.224978,-3.882468,
2020/02/25 00:00,2.692431,-3.553723,-3.553723,-4.211213,
2020/02/25 00:15,2.692431,-3.224978,-4.04684,-4.211213,
2020/02/25 00:30,2.856804,-3.224978,-3.718095,-3.882468,
2020/02/25 00:45,2.528059,-3.224978,-3.553723,-3.553723,
2020/02/25 01:00,2.034941,-3.38935,-3.718095,-3.553723,
2020/02/25 01:15,2.856804,-3.553723,-3.882468,-3.882468,
2020/02/25 01:30,2.692431,-3.060606,-3.060606,-4.375585,
2020/02/25 01:45,2.692431,-3.224978,-3.553723,-4.04684,
2020/02/25 02:00,2.692431,-3.553723,-3.553723,-3.224978,
2020/02/25 02:15,3.185549,-3.38935,-3.224978,-4.04684,
2020/02/25 02:30,2.692431,-3.718095,-3.38935,-4.04684,
2020/02/25 02:45,2.363686,-3.553723,-3.38935,-4.539958,
2020/02/25 03:00,2.692431,-3.553723,-3.224978,-4.211213,
2020/02/25 03:15,3.021176,-3.553723,-3.38935,-4.211213,
2020/02/25 03:30,2.856804,-3.553723,-3.882468,-3.882468,
2020/02/25 03:45,2.363686,-3.553723,-3.553723,-3.718095,
2020/02/25 04:00,2.528059,-3.224978,-3.553723,-3.718095,
2020/02/25 04:15,2.692431,-2.731861,-4.04684,-3.882468,
2020/02/25 04:30,2.199314,-3.718095,-3.718095,-4.04684,
2020/02/25 04:45,2.363686,-3.718095,-4.04684,-3.718095,
2020/02/25 05:00,2.034941,-3.718095,-3.224978,-3.718095,
2020/02/25 05:15,1.706196,-4.04684,-3.718095,-3.553723,
2020/02/25 05:30,2.363686,-3.060606,-3.882468,-4.04684,
2020/02/25 05:45,1.870569,-3.553723,-3.553723,-4.211213,
2020/02/25 06:00,2.363686,-3.224978,-3.553723,-4.04684,
2020/02/25 06:15,2.363686,-3.060606,-3.224978,-4.211213,
2020/02/25 06:30,2.363686,-3.718095,-3.060606,-4.04684,
2020/02/25 06:45,2.363686,-2.731861,-3.060606,-2.731861,
2020/02/25 07:00,4.336156,0.719961,2.199314,3.678666,
2020/02/25 07:15,7.623605,9.760448,17.485954,26.197695,
2020/02/25 07:30,11.2398,21.102148,35.402554,48.716724,
2020/02/25 07:45,15.513484,31.128869,50.196076,69.263283,
2020/02/25 08:00,19.129679,39.183121,73.536968,93.261665,
2020/02/25 08:15,24.389598,48.716724,101.973406,194.843854,
2020/02/25 08:30,28.663282,58.907818,228.375839,141.258428,
2020/02/25 08:45,29.1564,68.605794,180.543449,206.843045,
2020/02/25 09:00,32.279477,99.179074,271.6058,307.110255,
2020/02/25 09:15,35.238181,121.040613,287.056813,271.770173,
2020/02/25 09:30,41.319963,190.241425,416.253578,308.75398,
2020/02/25 09:45,41.977453,542.491639,386.666533,317.958838,
2020/02/25 10:00,42.634943,305.46653,626.321601,362.339406,
2020/02/25 10:15,44.607412,658.867351,369.078678,291.49487,
2020/02/25 10:30,43.12806,265.195274,565.175041,533.94427,
2020/02/25 10:45,42.141825,214.239806,822.417964,305.46653,
2020/02/25 11:00,42.306198,194.515109,428.417141,304.973413,
2020/02/25 11:15,43.456805,344.258434,311.877057,394.556411,
2020/02/25 11:30,46.086765,410.336169,635.197715,1115.329714,
2020/02/25 11:45,50.196076,350.997706,1179.928097,1246.334577,
2020/02/25 12:00,59.894052,1136.205019,752.230917,1256.032553,
2020/02/25 12:15,52.990408,680.893263,456.524835,1384.736201,
2020/02/25 12:30,48.716724,849.703795,1206.227693,1318.822838,
2020/02/25 12:45,47.566117,742.039824,1070.620401,1151.820404,
2020/02/25 13:00,47.566117,559.586376,359.216329,885.701367,
2020/02/25 13:15,45.922392,172.982315,319.273818,346.395276,
2020/02/25 13:30,47.237372,155.230088,809.761283,322.396895,
2020/02/25 13:45,195.994462,247.443046,1115.494087,295.604182,
2020/02/25 14:00,56.606603,186.296486,313.192036,342.121592,
2020/02/25 14:15,79.290004,127.944257,1047.27951,1363.039034,
2020/02/25 14:30,50.196076,133.368549,221.80094,1084.592062,
2020/02/25 14:45,50.689194,104.274621,447.648721,1197.680324,
2020/02/25 15:00,40.333728,95.234135,276.536974,1067.004207,
2020/02/25 15:15,36.388788,125.643042,133.204176,220.48596,
2020/02/25 15:30,35.566926,83.728061,121.040613,215.226041,
2020/02/25 15:45,32.936966,77.975025,116.109439,290.344262,
2020/02/25 16:00,30.800124,74.194458,111.342637,282.618756,
2020/02/25 16:15,28.992027,71.564498,135.505391,291.49487,
2020/02/25 16:30,27.348302,64.003364,96.220369,204.54183,
2020/02/25 16:45,24.389598,58.743445,84.878669,191.720777,
2020/02/25 17:00,22.417128,54.469761,76.002555,177.256,
2020/02/25 17:15,19.951541,46.908627,66.962069,269.140213,
2020/02/25 17:30,16.664091,37.703768,59.236562,105.425228,
2020/02/25 17:45,12.55478,25.704578,44.278667,88.98798,
2020/02/25 18:00,7.787978,10.746682,21.266521,42.141825,
2020/02/25 18:15,4.007411,0.391216,2.528059,4.993646,
2020/02/25 18:30,3.185549,-3.553723,-3.38935,-3.224978,
2020/02/25 18:45,3.021176,-3.553723,-3.224978,-3.882468,
2020/02/25 19:00,3.021176,-3.38935,-3.882468,-3.553723,
2020/02/25 19:15,2.199314,-3.38935,-3.38935,-3.553723,
2020/02/25 19:30,2.199314,-3.224978,-3.718095,-3.882468,
2020/02/25 19:45,1.706196,-3.224978,-3.718095,-3.882468,
2020/02/25 20:00,2.034941,-2.896233,-2.896233,-4.211213,
2020/02/25 20:15,1.541824,-3.224978,-3.882468,-4.04684,
2020/02/25 20:30,1.541824,-3.718095,-3.718095,-3.224978,
2020/02/25 20:45,1.377451,-3.224978,-3.553723,-3.718095,
2020/02/25 21:00,1.213079,-3.718095,-3.060606,-3.553723,
2020/02/25 21:15,1.377451,-3.38935,-3.060606,-4.211213,
2020/02/25 21:30,1.048706,-3.224978,-3.224978,-3.718095,
2020/02/25 21:45,1.213079,-3.224978,-3.553723,-3.882468,
2020/02/25 22:00,1.048706,-3.718095,-3.882468,-3.224978,
2020/02/25 22:15,1.706196,-3.882468,-3.718095,-3.224978,
2020/02/25 22:30,1.377451,-3.060606,-3.224978,-4.375585,
2020/02/25 22:45,0.884334,-3.882468,-3.553723,-3.718095,
2020/02/25 23:00,1.213079,-3.718095,-3.718095,-3.718095,
2020/02/25 23:15,1.048706,-3.38935,-3.553723,-3.882468,
2020/02/25 23:30,1.377451,-3.060606,-3.718095,-4.539958,
2020/02/25 23:45,1.213079,-4.04684,-3.553723,-3.553723,
2020/02/26 00:00,1.213079,-3.38935,-3.882468,-4.04684,
2020/02/26 00:15,1.213079,-3.224978,-3.553723,-4.539958,
2020/02/26 00:30,1.541824,-3.224978,-3.553723,-4.211213,
2020/02/26 00:45,1.048706,-3.882468,-3.553723,-4.539958,
2020/02/26 01:00,1.213079,-3.553723,-3.882468,-4.211213,
2020/02/26 01:15,1.048706,-3.553723,-3.224978,-4.04684,
2020/02/26 01:30,0.884334,-3.882468,-3.882468,-3.38935,
2020/02/26 01:45,1.706196,-2.896233,-3.882468,-3.553723,
2020/02/26 02:00,0.884334,-3.882468,-3.224978,-3.224978,
2020/02/26 02:15,1.048706,-3.882468,-3.38935,-3.553723,
2020/02/26 02:30,1.377451,-2.731861,-3.553723,-4.04684,
2020/02/26 02:45,1.048706,-3.718095,-3.882468,-4.211213,
2020/02/26 03:00,0.884334,-3.553723,-3.224978,-4.375585,
2020/02/26 03:15,1.213079,-2.731861,-3.224978,-4.539958,
2020/02/26 03:30,0.884334,-3.224978,-3.553723,-4.04684,
2020/02/26 03:45,1.377451,-3.060606,-3.882468,-4.211213,
2020/02/26 04:00,1.048706,-3.224978,-3.38935,-4.375585,
2020/02/26 04:15,1.213079,-3.38935,-3.224978,-4.375585,
2020/02/26 04:30,1.213079,-3.224978,-3.718095,-3.553723,
2020/02/26 04:45,0.719961,-3.224978,-3.553723,-3.718095,
2020/02/26 05:00,0.884334,-3.553723,-3.553723,-3.553723,
2020/02/26 05:15,0.555589,-3.718095,-3.38935,-3.553723,
2020/02/26 05:30,0.884334,-3.38935,-3.718095,-4.211213,
2020/02/26 05:45,0.884334,-3.882468,-3.553723,-3.060606,
2020/02/26 06:00,1.541824,-3.224978,-3.060606,-4.539958,
2020/02/26 06:15,0.719961,-3.718095,-3.553723,-4.04684,
2020/02/26 06:30,1.048706,-3.060606,-3.553723,-3.718095,
2020/02/26 06:45,1.377451,-2.731861,-2.731861,-3.224978,
2020/02/26 07:00,3.349921,1.541824,3.185549,4.829273,
2020/02/26 07:15,7.29486,11.89729,19.787169,29.978262,
2020/02/26 07:30,10.58231,22.417128,38.361258,56.935348,
2020/02/26 07:45,14.198504,31.128869,49.374214,69.756401,
2020/02/26 08:00,17.485954,38.196886,71.564498,95.727252,
2020/02/26 08:15,23.074618,48.552352,111.50701,184.159643,
2020/02/26 08:30,27.019557,56.935348,189.583935,133.204176,
2020/02/26 08:45,27.84142,70.249518,188.104583,172.65357,
2020/02/26 09:00,30.964497,107.233325,244.813087,368.914305,
2020/02/26 09:15,33.101339,130.738589,298.891631,291.49487,
2020/02/26 09:30,36.553161,163.777457,480.194471,265.359646,
2020/02/26 09:45,40.4981,721.493264,492.851152,308.260862,
2020/02/26 10:00,41.15559,332.423616,709.987191,555.641437,
2020/02/26 10:15,43.78555,426.280299,485.618763,271.441428,
2020/02/26 10:30,42.799315,266.345881,319.273818,735.300552,
2020/02/26 10:45,43.12806,243.991224,909.535376,327.821187,
2020/02/26 11:00,44.114295,220.650333,298.398514,315.986368,
2020/02/26 11:15,45.922392,520.136982,427.924024,774.092456,
2020/02/26 11:30,48.552352,804.994482,458.990422,1191.43417,
2020/02/26 11:45,50.853566,873.866549,1034.129712,1249.622026,
2020/02/26 12:00,57.921583,1092.48194,891.290031,1100.043074,
2020/02/26 12:15,51.839801,670.04468,1023.281128,1262.771824,
2020/02/26 12:30,49.702959,623.527269,1296.961299,1484.674666,
2020/02/26 12:45,48.223607,869.921609,1323.918385,1325.397737,
2020/02/26 13:00,48.552352,985.804204,516.520788,1134.890039,
2020/02/26 13:15,46.086765,187.447093,273.907015,409.514307,
