Please note that (-9999) indicates a null value
Relative humidity (RH) [%]

DateTime,TRF_MTN_100_HMP45,TRF_MTN_300_HMP45,TRF_MTN_700_HMP45,TRF_MTN_1300_HMP45
2019/08/27 15:15,75.254256,66.483341,65.871875,42.830142,
2019/08/27 15:30,74.639503,68.061316,68.616895,43.783502,
2019/08/27 15:45,75.799973,66.539227,66.207195,44.007048,
2019/08/27 16:00,74.616491,66.720037,65.355745,46.689607,
2019/08/27 16:15,75.247681,67.354515,66.154596,46.347712,
2019/08/27 16:30,76.115568,66.328831,65.434644,46.798093,
2019/08/27 16:45,75.438353,68.15994,65.746952,49.763373,
2019/08/27 17:00,75.875584,69.027827,66.503065,48.806725,
2019/08/27 17:15,81.260426,70.793187,67.887082,49.684474,
2019/08/27 17:30,82.927163,72.499373,69.767503,53.353267,
2019/08/27 17:45,83.709576,73.18645,70.599227,55.473672,
2019/08/27 18:00,84.123795,74.268021,73.304798,57.511891,
2019/08/27 18:15,84.07777,75.254256,74.448831,60.858515,
2019/08/27 18:30,83.979147,76.546224,75.865722,64.109802,
2019/08/27 18:45,83.989009,76.848669,76.687584,67.50245,
2019/08/27 19:00,83.818062,78.643616,79.182758,73.117414,
2019/08/27 19:15,83.183584,78.906612,79.840248,77.302337,
2019/08/27 19:30,83.423568,78.926337,81.069754,80.122969,
2019/08/27 19:45,83.541916,80.349803,81.967228,81.477398,
2019/08/27 20:00,83.679989,81.19139,82.572119,82.108588,
2019/08/27 20:15,84.199406,81.766693,83.594515,83.246046,
2019/08/27 20:30,84.830596,82.098726,83.610953,84.235568,
2019/08/27 20:45,84.715536,82.174337,84.035034,84.922645,
2019/08/27 21:00,89.327827,87.085787,87.739989,88.972783,
2019/08/27 21:15,91.389058,87.190985,87.933949,90.172702,
2019/08/27 21:30,91.037301,87.513155,88.062159,90.577058,
2019/08/27 21:45,91.020864,87.664378,88.505965,91.208248,
2019/08/27 22:00,92.562678,89.354127,89.81437,92.54624,
2019/08/27 22:15,94.249139,91.017576,91.796702,94.3642,
2019/08/27 22:30,95.103876,91.846014,93.239892,95.435908,
2019/08/27 22:45,95.751504,92.477204,93.003196,95.955325,
2019/08/27 23:00,96.122985,92.447617,93.562062,96.231471,
2019/08/27 23:15,96.609528,93.473301,94.282014,96.343244,
2019/08/27 23:30,96.783763,93.387827,94.173528,96.458305,
2019/08/27 23:45,96.678564,93.479876,93.825058,96.244621,
2019/08/28 00:00,96.550354,93.650823,93.759309,96.428718,
2019/08/28 00:15,96.718014,93.713285,94.048605,96.333382,
2019/08/28 00:30,96.573366,93.696848,93.729722,96.307083,
2019/08/28 00:45,96.61939,93.562062,93.686985,96.119698,
2019/08/28 01:00,96.560216,93.440427,93.910532,96.280783,
2019/08/28 01:15,96.412281,93.328653,93.535763,96.221609,
2019/08/28 01:30,96.369544,93.391115,93.325366,96.149285,
2019/08/28 01:45,96.625965,93.506176,93.460151,96.099973,
2019/08/28 02:00,95.915876,93.04922,93.391115,95.9882,
2019/08/28 02:15,96.103261,93.085382,93.5259,95.853415,
2019/08/28 02:30,95.981625,93.026208,93.555487,95.879714,
2019/08/28 02:45,95.935601,93.082095,92.92101,95.810678,
2019/08/28 03:00,95.66603,92.944022,93.03607,95.952038,
2019/08/28 03:15,96.037512,92.990046,92.750062,95.899439,
2019/08/28 03:30,95.82054,93.157706,93.095244,95.981625,
2019/08/28 03:45,95.616718,92.595552,92.937447,95.840265,
2019/08/28 04:00,95.449058,92.39173,92.569252,95.843552,
2019/08/28 04:15,95.48522,92.526516,92.917722,95.738354,
2019/08/28 04:30,95.527957,92.477204,92.776362,95.455633,
2019/08/28 04:45,95.370159,92.477204,92.602127,95.84684,
2019/08/28 05:00,94.604184,92.319406,92.812524,95.850127,
2019/08/28 05:15,95.159763,91.875601,92.450904,95.698904,
2019/08/28 05:30,94.909916,91.310159,92.401593,95.577269,
2019/08/28 05:45,94.794856,91.632329,92.7139,95.521382,
2019/08/28 06:00,94.847455,91.987374,92.644864,95.583844,
2019/08/28 06:15,94.784993,91.737528,92.401593,95.294548,
2019/08/28 06:30,92.036686,89.613835,90.47186,93.144556,
2019/08/28 06:45,92.243795,90.540896,90.563908,92.464054,
2019/08/28 07:00,92.39173,90.369949,90.222014,93.502888,
2019/08/28 07:15,92.904572,89.847244,86.171876,78.837576,
2019/08/28 07:30,91.938062,88.933333,87.562467,87.690677,
2019/08/28 07:45,92.621852,89.870256,84.994969,87.256734,
2019/08/28 08:00,92.39173,89.179892,83.801625,86.711017,
2019/08/28 08:15,92.230645,88.134483,83.170434,84.327617,
2019/08/28 08:30,92.214208,87.664378,82.233511,84.777997,
2019/08/28 08:45,90.682256,84.791147,81.608896,79.912572,
2019/08/28 09:00,89.331115,83.361106,81.523422,83.055374,
2019/08/28 09:15,87.381657,85.350013,82.026402,79.445754,
