Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_NETower_100_SQ-110,TRF_NETower_300_SQ-110,TRF_NETower_700_SQ-110,TRF_NETower_1300_SQ-110,TRF_NETower_2000_SQ-110
2020/02/23 00:15,0,0,0,0,0,
2020/02/23 00:30,0,0,0,0,0,
2020/02/23 00:45,0,0,0,0,0,
2020/02/23 01:00,0,0,0,0,0,
2020/02/23 01:15,0,0,0,0,0,
2020/02/23 01:30,0,0,0,0,0,
2020/02/23 01:45,0,0,0,0,0,
2020/02/23 02:00,0,0,0,0,0,
2020/02/23 02:15,0,0,0,0,0,
2020/02/23 02:30,0,0,0,0,0,
2020/02/23 02:45,0,0,0,0,0,
2020/02/23 03:00,0,0,0,0,0,
2020/02/23 03:15,0,0,0,0,0,
2020/02/23 03:30,0,0,0,0,0,
2020/02/23 03:45,0,0,0,0,0,
2020/02/23 04:00,0,0,0,0,0,
2020/02/23 04:15,0,0,0,0,0,
2020/02/23 04:30,0,0,0,0,0,
2020/02/23 04:45,0,0,0,0,0,
2020/02/23 05:00,0,0,0,0,0,
2020/02/23 05:15,0,0,0,0,0,
2020/02/23 05:30,0,0,0,0,0,
2020/02/23 05:45,0,0,0,0,0,
2020/02/23 06:00,0,0,0,0,0,
2020/02/23 06:15,0,0,0,0,0,
2020/02/23 06:30,0,0,0,0,0,
2020/02/23 06:45,0,0,0,0,0,
2020/02/23 07:00,0,0,0,0.22499999999999998,1.59,
2020/02/23 07:15,0.9099999999999999,1.705,2.725,3.4050000000000002,5.905,
2020/02/23 07:30,3.4050000000000002,3.4050000000000002,4.2,6.8100000000000005,13.395,
2020/02/23 07:45,3.4050000000000002,4.995,6.8100000000000005,10.215,24.29,
2020/02/23 08:00,6.245000000000001,7.265000000000001,10.215,16.12,64.95,
2020/02/23 08:15,11.690000000000001,14.530000000000001,18.16,29.4,212.5,
2020/02/23 08:30,17.37,20.43,23.384999999999998,41.1,495,
2020/02/23 08:45,19.07,25.085,23.84,46.550000000000004,542,
2020/02/23 09:00,31.33,27.47,27.355,50.85,640,
2020/02/23 09:15,37.46,31.669999999999998,41.550000000000004,62.9,467,
2020/02/23 09:30,21.57,25.994999999999997,36.78,56.4,188.1,
2020/02/23 09:45,21.34,27.014999999999997,34.735,52.65,241.55,
2020/02/23 10:00,23.384999999999998,27.695,37.685,60.300000000000004,901,
2020/02/23 10:15,36.55,41,77.64999999999999,85.25,1000.5,
2020/02/23 10:30,33.824999999999996,43.25,63.25,82.30000000000001,608.5,
2020/02/23 10:45,26.79,32.69,44.6,67.45,512,
2020/02/23 11:00,27.130000000000003,34.51,46.550000000000004,69.45,714.5,
2020/02/23 11:15,29.97,50.4,56.550000000000004,80.25,825.5,
2020/02/23 11:30,42,188.64999999999998,75.25,106.5,531.5,
2020/02/23 11:45,32.69,65.95,57.1,75.6,243.95,
2020/02/23 12:00,44.95,56.4,75.5,107.15,252.89999999999998,
2020/02/23 12:15,43.6,55.4,75.35,109.2,267.2,
2020/02/23 12:30,36.55,47,63.9,94.9,262,
2020/02/23 12:45,27.130000000000003,34.055,47,68.89999999999999,156.1,
2020/02/23 13:00,29.060000000000002,35.644999999999996,47.699999999999996,65.7,145.5,
2020/02/23 13:15,10.105,12.6,16.12,22.134999999999998,47.699999999999996,
2020/02/23 13:30,14.645,17.935000000000002,23.045,31.785,65.95,
2020/02/23 13:45,11.125,13.280000000000001,18.955,26.335,46.1,
2020/02/23 14:00,22.25,27.244999999999997,37.685,53.35,109.2,
2020/02/23 14:15,38.370000000000005,49.25,68.89999999999999,96.05000000000001,148.95,
2020/02/23 14:30,20.205000000000002,25.2,33.26,45.85,102.6,
2020/02/23 14:45,14.190000000000001,17.255,21.34,28.15,61.65,
2020/02/23 15:00,19.07,21.115,28.835,42.25,86.7,
2020/02/23 15:15,28.264999999999997,36.665,52.35,76.3,134.5,
2020/02/23 15:30,22.705000000000002,28.15,39.955,57,118.4,
2020/02/23 15:45,26.905,33.6,46.550000000000004,63.9,122.35,
2020/02/23 16:00,28.380000000000003,38.370000000000005,55.15,79.35,122.35,
2020/02/23 16:15,26.335,35.415,51.75,76.6,122.69999999999999,
2020/02/23 16:30,18.845,21.57,28.380000000000003,41.900000000000006,84.45,
2020/02/23 16:45,12.940000000000001,16.005,19.98,26.335,51.550000000000004,
2020/02/23 17:00,11.92,15.325,19.295,25.425,51.65,
2020/02/23 17:15,9.195,11.125,14.985,19.98,39.275000000000006,
2020/02/23 17:30,4.995,5.905,7.945,10.895,23.610000000000003,
2020/02/23 17:45,3.4050000000000002,4.995,5.905,9.31,13.959999999999999,
2020/02/23 18:00,3.4050000000000002,4.3149999999999995,5.220000000000001,7.945,14.985,
2020/02/23 18:15,2.045,2.495,3.4050000000000002,4.085,5.905,
2020/02/23 18:30,0,0,0.22499999999999998,0.795,1.59,
2020/02/23 18:45,0,0,0,0,0,
2020/02/23 19:00,0,0,0,0,0,
2020/02/23 19:15,0,0,0,0,0,
2020/02/23 19:30,0,0,0,0,0,
2020/02/23 19:45,0,0,0,0,0,
2020/02/23 20:00,0,0,0,0,0,
2020/02/23 20:15,0,0,0,0,0,
2020/02/23 20:30,0,0,0,0,0,
2020/02/23 20:45,0,0,0,0,0,
2020/02/23 21:00,0,0,0,0,0,
2020/02/23 21:15,0,0,0,0,0,
2020/02/23 21:30,0,0,0,0,0,
2020/02/23 21:45,0,0,0,0,0,
2020/02/23 22:00,0,0,0,0,0,
2020/02/23 22:15,0,0,0,0,0,
2020/02/23 22:30,0,0,0,0,0,
2020/02/23 22:45,0,0,0,0,0,
2020/02/23 23:00,0,0,0,0,0,
2020/02/23 23:15,0,0,0,0,0,
2020/02/23 23:30,0,0,0,0,0,
2020/02/23 23:45,0,0,0,0,0,
2020/02/24 00:00,0,0,0,0,0,
2020/02/24 00:15,0,0,0,0,0,
2020/02/24 00:30,0,0,0,0,0,
2020/02/24 00:45,0,0,0,0,0,
2020/02/24 01:00,0,0,0,0,0,
2020/02/24 01:15,0,0,0,0,0,
2020/02/24 01:30,0,0,0,0,0,
2020/02/24 01:45,0,0,0,0,0,
2020/02/24 02:00,0,0,0,0,0,
2020/02/24 02:15,0,0,0,0,0,
2020/02/24 02:30,0,0,0,0,0,
2020/02/24 02:45,0,0,0,0,0,
2020/02/24 03:00,0,0,0,0,0,
2020/02/24 03:15,0,0,0,0,0,
2020/02/24 03:30,0,0,0,0,0,
2020/02/24 03:45,0,0,0,0,0,
2020/02/24 04:00,0,0,0,0,0,
2020/02/24 04:15,0,0,0,0,0,
2020/02/24 04:30,0,0,0,0,0,
2020/02/24 04:45,0,0,0,0,0,
2020/02/24 05:00,0,0,0,0,0,
2020/02/24 05:15,0,0,0,0,0,
2020/02/24 05:30,0,0,0,0,0,
2020/02/24 05:45,0,0,0,0,0,
2020/02/24 06:00,0,0,0,0,0,
2020/02/24 06:15,0,0,0,0,0,
2020/02/24 06:30,0,0,0,0,0,
2020/02/24 06:45,0,0,0,0,0,
2020/02/24 07:00,0,0,0.11499999999999999,0.9099999999999999,3.4050000000000002,
2020/02/24 07:15,1.9300000000000002,2.6100000000000003,3.4050000000000002,4.77,13.959999999999999,
2020/02/24 07:30,4.77,6.245000000000001,8.625,14.075,48.150000000000006,
2020/02/24 07:45,7.720000000000001,9.99,13.395,20.884999999999998,89.9,
2020/02/24 08:00,10.215,13.17,18.16,26.675,136.64999999999998,
2020/02/24 08:15,13.395,16.345,20.43,36.55,263.15000000000003,
2020/02/24 08:30,15.665,20.205000000000002,21.455000000000002,39.16,456,
2020/02/24 08:45,18.845,24.744999999999997,24.405,49.6,558,
2020/02/24 09:00,29.514999999999997,27.810000000000002,28.04,49.95,662.5,
2020/02/24 09:15,47.45,29.285,33.6,50.85,744,
2020/02/24 09:30,26.560000000000002,32.01,31.215000000000003,57.1,847,
2020/02/24 09:45,23.84,27.695,34.055,57.9,860.5,
2020/02/24 10:00,24.29,27.695,38.370000000000005,59.15,993.5,
2020/02/24 10:15,27.47,29.285,50.85,65.14999999999999,984,
2020/02/24 10:30,27.244999999999997,38.14,51.3,63,1033,
2020/02/24 10:45,27.244999999999997,34.96,47.699999999999996,64.7,1024.5,
2020/02/24 11:00,31.785,39.615,54.5,68.89999999999999,927.5,
2020/02/24 11:15,30.875,51.550000000000004,51.65,69.45,862.5,
2020/02/24 11:30,34.51,122.15,54.5,73.35,392.29999999999995,
2020/02/24 11:45,45.300000000000004,95.1,86.15,80.5,767,
2020/02/24 12:00,42.1,60.85,52.45,203.55,1238.5,
2020/02/24 12:15,37.345,45.4,66.95,119.65,1165.5,
2020/02/24 12:30,35.754999999999995,44.85,66.05000000000001,118.3,741,
2020/02/24 12:45,46.3,47,58.550000000000004,125.3,359.95,
2020/02/24 13:00,43.150000000000006,49.050000000000004,60.15,162.89999999999998,844,
2020/02/24 13:15,46.2,48.150000000000006,59.5,180.95,777.5,
2020/02/24 13:30,38.485,44.25,59.5,199,296.5,
2020/02/24 13:45,41.65,44.6,62,153.25,349.15,
2020/02/24 14:00,36.1,53.449999999999996,66.65,114.39999999999999,322.40000000000003,
2020/02/24 14:15,44.6,59.95,78.55000000000001,128.25,191.05,
2020/02/24 14:30,50.949999999999996,175.7,89.45,414,146.1,
2020/02/24 14:45,43.6,106.95,99.1,459,125,
2020/02/24 15:00,36.78,91.15,159.95,476,359.6,
2020/02/24 15:15,34.17,53.150000000000006,113.85,535,154.14999999999998,
2020/02/24 15:30,25.54,43.6,69.95,567,128.6,
2020/02/24 15:45,21.230000000000004,34.735,59.699999999999996,347.15000000000003,90.25,
2020/02/24 16:00,20.659999999999997,32.24,47.9,279,103.3,
2020/02/24 16:15,17.935000000000002,41.1,45.85,90.15,84.55,
2020/02/24 16:30,16.46,24.975,32.01,79.9,90.60000000000001,
2020/02/24 16:45,13.620000000000001,20.32,27.7,56.75,121.25,
2020/02/24 17:00,12.715,17.025,25.425,49.050000000000004,93.75,
2020/02/24 17:15,10.215,14.530000000000001,21.115,38.82,64.25,
2020/02/24 17:30,8.97,11.465,18.16,30.195,48.6,
2020/02/24 17:45,6.8100000000000005,8.97,13.17,22.25,34.85,
2020/02/24 18:00,4.085,5.789999999999999,8.625,15.665,22.02,
2020/02/24 18:15,2.27,2.9499999999999997,4.085,6.8100000000000005,11.35,
2020/02/24 18:30,0,0,0.45499999999999996,1.59,2.385,
2020/02/24 18:45,0,0,0,0,0,
2020/02/24 19:00,0,0,0,0,0,
2020/02/24 19:15,0,0,0,0,0,
2020/02/24 19:30,0,0,0,0,0,
2020/02/24 19:45,0,0,0,0,0,
2020/02/24 20:00,0,0,0,0,0,
2020/02/24 20:15,0,0,0,0,0,
2020/02/24 20:30,0,0,0,0,0,
2020/02/24 20:45,0,0,0,0,0,
2020/02/24 21:00,0,0,0,0,0,
2020/02/24 21:15,0,0,0,0,0,
2020/02/24 21:30,0,0,0,0,0,
2020/02/24 21:45,0,0,0,0,0,
2020/02/24 22:00,0,0,0,0,0,
2020/02/24 22:15,0,0,0,0,0,
2020/02/24 22:30,0,0,0,0,0,
2020/02/24 22:45,0,0,0,0,0,
2020/02/24 23:00,0,0,0,0,0,
2020/02/24 23:15,0,0,0,0,0,
2020/02/24 23:30,0,0,0,0,0,
2020/02/24 23:45,0,0,0,0,0,
2020/02/25 00:00,0,0,0,0,0,
2020/02/25 00:15,0,0,0,0,0,
2020/02/25 00:30,0,0,0,0,0,
2020/02/25 00:45,0,0,0,0,0,
2020/02/25 01:00,0,0,0,0,0,
2020/02/25 01:15,0,0,0,0,0,
2020/02/25 01:30,0,0,0,0,0,
2020/02/25 01:45,0,0,0,0,0,
2020/02/25 02:00,0,0,0,0,0,
2020/02/25 02:15,0,0,0,0,0,
2020/02/25 02:30,0,0,0,0,0,
2020/02/25 02:45,0,0,0,0,0,
2020/02/25 03:00,0,0,0,0,0,
2020/02/25 03:15,0,0,0,0,0,
2020/02/25 03:30,0,0,0,0,0,
2020/02/25 03:45,0,0,0,0,0,
2020/02/25 04:00,0,0,0,0,0,
2020/02/25 04:15,0,0,0,0,0,
2020/02/25 04:30,0,0,0,0,0,
2020/02/25 04:45,0,0,0,0,0,
2020/02/25 05:00,0,0,0,0,0,
2020/02/25 05:15,0,0,0,0,0,
2020/02/25 05:30,0,0,0,0,0,
2020/02/25 05:45,0,0,0,0,0,
2020/02/25 06:00,0,0,0,0,0,
2020/02/25 06:15,0,0,0,0,0,
2020/02/25 06:30,0,0,0,0,0,
2020/02/25 06:45,0,0,0,0,0,
2020/02/25 07:00,0,0,0.11499999999999999,1.135,3.8600000000000003,
2020/02/25 07:15,2.155,2.9499999999999997,3.63,5.220000000000001,14.985,
2020/02/25 07:30,4.77,6.585,8.855,14.645,50.15,
2020/02/25 07:45,7.720000000000001,9.99,13.735,21.115,89.45,
2020/02/25 08:00,10.215,13.51,18.73,28.380000000000003,142.79999999999998,
2020/02/25 08:15,12.825,16.575,20.43,38.82,287.85,
2020/02/25 08:30,15.665,20.43,22.705000000000002,39.955,460,
2020/02/25 08:45,18.845,28.380000000000003,25.880000000000003,50.4,555,
2020/02/25 09:00,24.064999999999998,26.560000000000002,28.945,50.15,672.5,
2020/02/25 09:15,41.3,27.014999999999997,33.6,51.1,757,
2020/02/25 09:30,26.79,30.65,32.69,55.5,855,
2020/02/25 09:45,23.155,27.014999999999997,33.144999999999996,56.2,842.5,
2020/02/25 10:00,24.064999999999998,28.945,39.16,61.3,979.5,
2020/02/25 10:15,31.105,30.195,52.65,64.15,980,
2020/02/25 10:30,27.244999999999997,33.375,48.6,65.14999999999999,1029,
2020/02/25 10:45,27.585,34.85,47.9,64.7,1009.5,
2020/02/25 11:00,35.19,39.73,48.6,66.95,946,
2020/02/25 11:15,30.65,54.349999999999994,50.85,71.39999999999999,908,
2020/02/25 11:30,35.305,100.1,51.75,72.2,429,
2020/02/25 11:45,48.35,102.6,56.3,89,766,
2020/02/25 12:00,46.1,58.550000000000004,52.9,114.1,1197.5,
2020/02/25 12:15,40.199999999999996,46.3,66.75,106.5,1178,
2020/02/25 12:30,32.805,45.4,62.9,110.1,673,
2020/02/25 12:45,39.73,46.1,60.599999999999994,122.35,423.5,
2020/02/25 13:00,41.550000000000004,48.7,63.35,187.85,798,
2020/02/25 13:15,55.599999999999994,46.1,62.1,202.5,656,
2020/02/25 13:30,39.615,44.25,60.05,200.35,319.9,
2020/02/25 13:45,34.51,44.25,62,169.5,345.3,
2020/02/25 14:00,34.85,54.95,67.2,136.8,262.9,
2020/02/25 14:15,64,56.65,79.45,141,193.55,
2020/02/25 14:30,57.199999999999996,163.79999999999998,91.5,575.5,152.35,
2020/02/25 14:45,44.75,92.65,98.55000000000001,562,128.5,
2020/02/25 15:00,39.73,79.80000000000001,201.4,526,374.85,
2020/02/25 15:15,32.24,59.050000000000004,176.4,525,184.35,
2020/02/25 15:30,24.744999999999997,42.25,83.3,541,116,
2020/02/25 15:45,20.884999999999998,36.665,57.65,424.5,88.9,
2020/02/25 16:00,20.435,32.01,48.150000000000006,256.2,128.4,
2020/02/25 16:15,17.48,39.39,42.699999999999996,87.95,105.8,
2020/02/25 16:30,16.345,22.25,32.465,70.4,105.45,
2020/02/25 16:45,13.620000000000001,20.205000000000002,27.130000000000003,54.25,139.95,
2020/02/25 17:00,12.26,17.025,25.880000000000003,47.199999999999996,92.4,
2020/02/25 17:15,10.215,14.305000000000001,20.775000000000002,37.915,60.85,
2020/02/25 17:30,8.855,11.465,18.39,30.65,47.55,
2020/02/25 17:45,6.8100000000000005,9.08,13.395,22.480000000000004,34.965,
2020/02/25 18:00,4.2,5.905,8.855,15.555000000000001,22.705000000000002,
2020/02/25 18:15,2.5,3.29,4.3149999999999995,7.039999999999999,12.26,
2020/02/25 18:30,0,0,0.68,1.59,2.9499999999999997,
2020/02/25 18:45,0,0,0,0,0,
2020/02/25 19:00,0,0,0,0,0,
2020/02/25 19:15,0,0,0,0,0,
2020/02/25 19:30,0,0,0,0,0,
2020/02/25 19:45,0,0,0,0,0,
2020/02/25 20:00,0,0,0,0,0,
2020/02/25 20:15,0,0,0,0,0,
2020/02/25 20:30,0,0,0,0,0,
2020/02/25 20:45,0,0,0,0,0,
2020/02/25 21:00,0,0,0,0,0,
2020/02/25 21:15,0,0,0,0,0,
2020/02/25 21:30,0,0,0,0,0,
2020/02/25 21:45,0,0,0,0,0,
2020/02/25 22:00,0,0,0,0,0,
2020/02/25 22:15,0,0,0,0,0,
2020/02/25 22:30,0,0,0,0,0,
2020/02/25 22:45,0,0,0,0,0,
2020/02/25 23:00,0,0,0,0,0,
2020/02/25 23:15,0,0,0,0,0,
2020/02/25 23:30,0,0,0,0,0,
2020/02/25 23:45,0,0,0,0,0,
2020/02/26 00:00,0,0,0,0,0,
2020/02/26 00:15,0,0,0,0,0,
2020/02/26 00:30,0,0,0,0,0,
2020/02/26 00:45,0,0,0,0,0,
2020/02/26 01:00,0,0,0,0,0,
2020/02/26 01:15,0,0,0,0,0,
2020/02/26 01:30,0,0,0,0,0,
2020/02/26 01:45,0,0,0,0,0,
2020/02/26 02:00,0,0,0,0,0,
2020/02/26 02:15,0,0,0,0,0,
2020/02/26 02:30,0,0,0,0,0,
2020/02/26 02:45,0,0,0,0,0,
2020/02/26 03:00,0,0,0,0,0,
2020/02/26 03:15,0,0,0,0,0,
2020/02/26 03:30,0,0,0,0,0,
2020/02/26 03:45,0,0,0,0,0,
2020/02/26 04:00,0,0,0,0,0,
2020/02/26 04:15,0,0,0,0,0,
2020/02/26 04:30,0,0,0,0,0,
2020/02/26 04:45,0,0,0,0,0,
2020/02/26 05:00,0,0,0,0,0,
2020/02/26 05:15,0,0,0,0,0,
2020/02/26 05:30,0,0,0,0,0,
2020/02/26 05:45,0,0,0,0,0,
2020/02/26 06:00,0,0,0,0,0,
2020/02/26 06:15,0,0,0,0,0,
2020/02/26 06:30,0,0,0,0,0,
2020/02/26 06:45,0,0,0,0,0,
2020/02/26 07:00,0,0,0.68,1.4749999999999999,4.77,
2020/02/26 07:15,2.27,3.63,4.085,5.905,18.39,
2020/02/26 07:30,5.675,7.6049999999999995,10.445,17.595,60.4,
2020/02/26 07:45,8.175,10.445,14.985,23.155,97.75,
2020/02/26 08:00,10.215,13.620000000000001,19.525,31.555,137.6,
2020/02/26 08:15,12.715,16.8,20.884999999999998,41.1,321.34999999999997,
2020/02/26 08:30,15.095,19.75,22.705000000000002,41.75,500,
2020/02/26 08:45,18.505,34.51,26.45,47.45,571,
2020/02/26 09:00,21.57,27.014999999999997,30.875,48.6,701,
2020/02/26 09:15,26.560000000000002,26.560000000000002,32.01,49.400000000000006,787.5,
2020/02/26 09:30,25.085,31.785,30.65,54.699999999999996,899.5,
2020/02/26 09:45,23.84,27.47,32.92,60.5,912.5,
2020/02/26 10:00,24.405,28.380000000000003,37.574999999999996,60.599999999999994,963,
2020/02/26 10:15,32.125,28.380000000000003,51.3,60.300000000000004,954,
2020/02/26 10:30,23.045,33.6,47.45,61.4,1027,
2020/02/26 10:45,27.244999999999997,34.28,51.75,62.1,1024,
2020/02/26 11:00,36.095,37.915,47.9,66.75,975.5,
2020/02/26 11:15,28.15,57.65,51.75,83.3,866.5,
2020/02/26 11:30,32.125,90.8,54.85,69.45,467,
2020/02/26 11:45,49.6,92.30000000000001,52.199999999999996,90.15,775.5,
2020/02/26 12:00,48.25,59.050000000000004,53.150000000000006,160.39999999999998,1206.5,
2020/02/26 12:15,38.824999999999996,44.95,57.1,108.3,1106.5,
2020/02/26 12:30,36.78,44.15,65.85,109.45,644,
2020/02/26 12:45,42.55,51.1,67,140.29999999999998,472,
2020/02/26 13:00,44.25,67.9,62.65,281.3,682,
2020/02/26 13:15,58.099999999999994,46.550000000000004,62,273.09999999999997,566.5,
2020/02/26 13:30,37.46,41.3,57.45,224.54999999999998,338.5,
2020/02/26 13:45,34.28,41.75,58.550000000000004,187.3,347.35,
2020/02/26 14:00,34.965,51.900000000000006,67.64999999999999,143.6,275.95,
2020/02/26 14:15,80.60000000000001,56.2,80.15,135.55,199.8,
2020/02/26 14:30,55.5,177.3,104.9,454,157.35,
2020/02/26 14:45,44.25,95.8,99.80000000000001,678.5,138.85,
2020/02/26 15:00,37.574999999999996,83.45,132.6,601.5,183.9,
2020/02/26 15:15,30.419999999999998,74,163.1,614.5,157.55,
2020/02/26 15:30,24.975,41.75,89.1,502.5,129.65,
2020/02/26 15:45,25.880000000000003,35.415,53.6,427.5,111.15,
2020/02/26 16:00,20.435,29.97,45.85,227.60000000000002,118.05,
2020/02/26 16:15,17.71,29.740000000000002,43.25,95,105.1,
2020/02/26 16:30,16.575,22.475,32.465,76.3,123.05,
2020/02/26 16:45,13.620000000000001,20.659999999999997,28.605,56.3,147.79999999999998,
2020/02/26 17:00,12.6,17.03,25.2,47.699999999999996,85.7,
2020/02/26 17:15,10.215,14.415,20.659999999999997,38.71,62.75,
2020/02/26 17:30,9.08,11.690000000000001,18.615,30.764999999999997,49.25,
2020/02/26 17:45,6.8100000000000005,9.31,13.620000000000001,22.814999999999998,36.1,
2020/02/26 18:00,4.3149999999999995,6.13,8.97,16.345,23.384999999999998,
2020/02/26 18:15,2.6100000000000003,3.4050000000000002,4.54,7.6049999999999995,13.17,
2020/02/26 18:30,0,0.22499999999999998,0.795,1.9300000000000002,3.4050000000000002,
2020/02/26 18:45,0,0,0,0,0,
2020/02/26 19:00,0,0,0,0,0,
2020/02/26 19:15,0,0,0,0,0,
2020/02/26 19:30,0,0,0,0,0,
2020/02/26 19:45,0,0,0,0,0,
2020/02/26 20:00,0,0,0,0,0,
2020/02/26 20:15,0,0,0,0,0,
2020/02/26 20:30,0,0,0,0,0,
2020/02/26 20:45,0,0,0,0,0,
2020/02/26 21:00,0,0,0,0,0,
2020/02/26 21:15,0,0,0,0,0,
2020/02/26 21:30,0,0,0,0,0,
2020/02/26 21:45,0,0,0,0,0,
2020/02/26 22:00,0,0,0,0,0,
2020/02/26 22:15,0,0,0,0,0,
2020/02/26 22:30,0,0,0,0,0,
2020/02/26 22:45,0,0,0,0,0,
2020/02/26 23:00,0,0,0,0,0,
2020/02/26 23:15,0,0,0,0,0,
2020/02/26 23:30,0,0,0,0,0,
2020/02/26 23:45,0,0,0,0,0,
2020/02/27 00:00,0,0,0,0,0,
2020/02/27 00:15,0,0,0,0,0,
2020/02/27 00:30,0,0,0,0,0,
2020/02/27 00:45,0,0,0,0,0,
2020/02/27 01:00,0,0,0,0,0,
2020/02/27 01:15,0,0,0,0,0,
2020/02/27 01:30,0,0,0,0,0,
2020/02/27 01:45,0,0,0,0,0,
2020/02/27 02:00,0,0,0,0,0,
2020/02/27 02:15,0,0,0,0,0,
2020/02/27 02:30,0,0,0,0,0,
2020/02/27 02:45,0,0,0,0,0,
2020/02/27 03:00,0,0,0,0,0,
2020/02/27 03:15,0,0,0,0,0,
2020/02/27 03:30,0,0,0,0,0,
2020/02/27 03:45,0,0,0,0,0,
2020/02/27 04:00,0,0,0,0,0,
2020/02/27 04:15,0,0,0,0,0,
2020/02/27 04:30,0,0,0,0,0,
2020/02/27 04:45,0,0,0,0,0,
2020/02/27 05:00,0,0,0,0,0,
2020/02/27 05:15,0,0,0,0,0,
2020/02/27 05:30,0,0,0,0,0,
2020/02/27 05:45,0,0,0,0,0,
2020/02/27 06:00,0,0,0,0,0,
2020/02/27 06:15,0,0,0,0,0,
2020/02/27 06:30,0,0,0,0,0,
2020/02/27 06:45,0,0,0,0,0.11499999999999999,
2020/02/27 07:00,0,0.11499999999999999,0.9099999999999999,1.815,5.45,
2020/02/27 07:15,2.6100000000000003,3.975,4.54,6.8100000000000005,22.02,
2020/02/27 07:30,5.789999999999999,7.720000000000001,10.67,17.935000000000002,63.25,
2020/02/27 07:45,8.4,10.67,15.209999999999999,23.155,105.8,
2020/02/27 08:00,10.215,13.620000000000001,19.525,30.875,154.04999999999998,
2020/02/27 08:15,12.940000000000001,17.14,20.43,39.504999999999995,328.5,
2020/02/27 08:30,15.440000000000001,20.43,24.634999999999998,41.550000000000004,488.5,
2020/02/27 08:45,19.75,27.47,27.244999999999997,48.6,579,
2020/02/27 09:00,21.34,26.335,30.310000000000002,48.8,627.5,
2020/02/27 09:15,24.29,24.975,31.785,53.8,788.5,
2020/02/27 09:30,23.610000000000003,39.05,33.824999999999996,57.45,889.5,
2020/02/27 09:45,23.84,28.605,34.735,61.050000000000004,896,
2020/02/27 10:00,24.29,31.785,39.73,63.25,925,
2020/02/27 10:15,31.785,30.990000000000002,51.3,65.25,941.5,
2020/02/27 10:30,27.925,35.415,47.800000000000004,65.7,1015.5,
2020/02/27 10:45,30.419999999999998,36.095,50.15,67.55,1017,
2020/02/27 11:00,35.985,40.85,48.7,68.1,1010.5,
2020/02/27 11:15,31.105,69.7,53.35,78.65,919.5,
2020/02/27 11:30,38.71,91.95,65.14999999999999,72.2,412.5,
2020/02/27 11:45,81.5,86.6,55.15,86.6,727.5,
2020/02/27 12:00,50.75,65.4,63.550000000000004,108.5,1125.5,
2020/02/27 12:15,42.1,49.5,68.1,103.85,1223.5,
2020/02/27 12:30,37.69,46.449999999999996,94.55,111,626.5,
2020/02/27 12:45,44.75,49.25,70.14999999999999,132.15,444,
2020/02/27 13:00,50.650000000000006,77.4,65.6,206.8,785,
2020/02/27 13:15,49.6,51.75,71.15,339.20000000000005,563.5,
2020/02/27 13:30,45.949999999999996,50.4,66.3,195.25,272.3,
2020/02/27 13:45,46.550000000000004,55.599999999999994,77.4,171.4,364.25,
2020/02/27 14:00,57.1,77.75,106.15,159.85,325.09999999999997,
2020/02/27 14:15,103.65,75.7,110.35,160.6,239.05,
2020/02/27 14:30,74.25,128.6,122.8,309.45,205.9,
2020/02/27 14:45,48.150000000000006,83.55000000000001,97.85,338.6,170.95,
2020/02/27 15:00,43.150000000000006,65.85,94,242.8,195.25,
2020/02/27 15:15,52,80.25,133.5,302.04999999999995,233.05,
2020/02/27 15:30,42,62.65,110.7,328.5,179.25,
2020/02/27 15:45,42.9,62.55,91.5,364.6,176.75,
2020/02/27 16:00,23.610000000000003,36.55,53.8,140.1,145.75,
2020/02/27 16:15,21.34,31.785,49.95,95.35,116.89999999999999,
2020/02/27 16:30,20.884999999999998,29.97,47,80.60000000000001,115.55,
2020/02/27 16:45,19.64,23.610000000000003,37.69,63.9,99,
2020/02/27 17:00,13.85,17.935000000000002,25.314999999999998,46.65,74.35,
2020/02/27 17:15,12.715,16.12,21.57,32.92,53.6,
2020/02/27 17:30,8.855,11.690000000000001,15.440000000000001,21.34,39.615,
2020/02/27 17:45,6.8100000000000005,8.625,12.035,18.275,25.77,
2020/02/27 18:00,3.8600000000000003,4.995,6.8100000000000005,9.99,16.915,
2020/02/27 18:15,1.36,2.155,3.065,4.2,6.585,
2020/02/27 18:30,0,0,0,0.34,1.705,
2020/02/27 18:45,0,0,0,0,0,
2020/02/27 19:00,0,0,0,0,0,
2020/02/27 19:15,0,0,0,0,0,
2020/02/27 19:30,0,0,0,0,0,
2020/02/27 19:45,0,0,0,0,0,
2020/02/27 20:00,0,0,0,0,0,
2020/02/27 20:15,0,0,0,0,0,
2020/02/27 20:30,0,0,0,0,0,
2020/02/27 20:45,0,0,0,0,0,
2020/02/27 21:00,0,0,0,0,0,
2020/02/27 21:15,0,0,0,0,0,
2020/02/27 21:30,0,0,0,0,0,
2020/02/27 21:45,0,0,0,0,0,
2020/02/27 22:00,0,0,0,0,0,
2020/02/27 22:15,0,0,0,0,0,
2020/02/27 22:30,0,0,0,0,0,
2020/02/27 22:45,0,0,0,0,0,
2020/02/27 23:00,0,0,0,0,0,
2020/02/27 23:15,0,0,0,0,0,
2020/02/27 23:30,0,0,0,0,0,
2020/02/27 23:45,0,0,0,0,0,
2020/02/28 00:00,0,0,0,0,0,
