Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_STower_100_SQ-110,TRF_STower_300_SQ-110,TRF_STower_700_SQ-110,TRF_STower_1300_SQ-110,TRF_STower_2000_SQ-110
2020/01/16 16:30,3.335,5.9350000000000005,6.16,6.949999999999999,2.7700000000000005,
2020/01/16 16:45,3.785,5.9350000000000005,6.2749999999999995,7.405,3.11,
2020/01/16 17:00,2.545,3.5599999999999996,4.015000000000001,4.24,2.545,
2020/01/16 17:15,2.545,2.545,2.545,2.545,2.4299999999999997,
2020/01/16 17:30,2.4299999999999997,2.545,2.545,2.545,2.09,
2020/01/16 17:45,1.865,2.4299999999999997,2.205,1.865,1.6400000000000001,
2020/01/16 18:00,1.6400000000000001,1.185,1.98,1.075,1.4149999999999998,
2020/01/16 18:15,1.6400000000000001,1.6400000000000001,0.735,1.525,1.98,
2020/01/16 18:30,1.98,1.3,1.3,1.525,1.525,
2020/01/16 18:45,1.75,1.75,1.75,1.75,1.75,
2020/01/16 19:00,1.6400000000000001,1.4149999999999998,1.525,1.98,1.4149999999999998,
2020/01/16 19:15,1.3,1.75,1.865,1.4149999999999998,1.6400000000000001,
2020/01/16 19:30,1.6400000000000001,1.6400000000000001,1.6400000000000001,1.4149999999999998,1.75,
2020/01/16 19:45,1.865,1.185,1.6400000000000001,1.6400000000000001,1.865,
2020/01/16 20:00,2.09,1.6400000000000001,1.3,1.6400000000000001,1.6400000000000001,
2020/01/16 20:15,1.4149999999999998,1.6400000000000001,1.075,0.62,1.98,
2020/01/16 20:30,1.3,1.3,1.6400000000000001,1.4149999999999998,1.6400000000000001,
2020/01/16 20:45,1.98,0.8500000000000001,1.525,1.75,1.4149999999999998,
2020/01/16 21:00,1.525,1.185,1.98,1.4149999999999998,1.6400000000000001,
2020/01/16 21:15,1.3,1.185,1.525,1.6400000000000001,1.525,
2020/01/16 21:30,1.075,0.96,1.4149999999999998,1.3,1.3,
2020/01/16 21:45,1.525,1.865,1.3,1.6400000000000001,0.96,
2020/01/16 22:00,1.865,1.3,1.6400000000000001,1.4149999999999998,1.4149999999999998,
2020/01/16 22:15,1.3,1.185,1.75,0.8500000000000001,2.09,
2020/01/16 22:30,1.6400000000000001,1.6400000000000001,1.525,1.75,1.75,
2020/01/16 22:45,1.185,1.4149999999999998,0.735,1.525,1.6400000000000001,
2020/01/16 23:00,1.3,1.6400000000000001,1.865,1.525,1.075,
2020/01/16 23:15,1.525,2.205,1.3,1.3,1.4149999999999998,
2020/01/16 23:30,1.865,0.735,1.3,1.075,1.6400000000000001,
2020/01/16 23:45,1.075,1.865,1.6400000000000001,1.4149999999999998,1.185,
2020/01/17 00:00,1.6400000000000001,1.3,0.96,1.6400000000000001,1.525,
2020/01/17 00:15,1.525,1.3,1.4149999999999998,1.075,1.6400000000000001,
2020/01/17 00:30,1.6400000000000001,1.6400000000000001,1.4149999999999998,1.525,1.4149999999999998,
2020/01/17 00:45,1.75,1.075,1.185,1.865,1.98,
2020/01/17 01:00,1.3,1.4149999999999998,1.6400000000000001,1.3,1.525,
2020/01/17 01:15,1.6400000000000001,1.6400000000000001,0.96,1.525,1.525,
2020/01/17 01:30,1.75,1.075,1.98,1.75,0.8500000000000001,
2020/01/17 01:45,2.205,1.3,1.075,1.75,1.185,
2020/01/17 02:00,1.75,1.4149999999999998,1.075,1.75,1.525,
2020/01/17 02:15,1.075,1.075,1.75,1.185,1.3,
2020/01/17 02:30,1.75,1.075,1.075,1.6400000000000001,1.75,
2020/01/17 02:45,1.185,1.4149999999999998,1.185,1.3,1.525,
2020/01/17 03:00,0.96,2.09,1.075,1.6400000000000001,1.3,
2020/01/17 03:15,1.4149999999999998,1.6400000000000001,1.6400000000000001,1.4149999999999998,1.75,
2020/01/17 03:30,1.4149999999999998,1.6400000000000001,1.525,1.98,1.865,
2020/01/17 03:45,1.3,1.75,1.6400000000000001,1.525,1.4149999999999998,
2020/01/17 04:00,1.075,1.4149999999999998,1.4149999999999998,1.75,1.6400000000000001,
2020/01/17 04:15,1.185,1.185,1.3,1.6400000000000001,1.3,
2020/01/17 04:30,1.185,1.4149999999999998,1.3,2.09,1.4149999999999998,
2020/01/17 04:45,1.3,1.185,0.62,0.8500000000000001,1.075,
2020/01/17 05:00,1.4149999999999998,1.4149999999999998,1.075,1.75,1.98,
2020/01/17 05:15,1.4149999999999998,1.6400000000000001,1.6400000000000001,1.185,1.185,
2020/01/17 05:30,1.185,1.865,1.6400000000000001,1.3,0.96,
2020/01/17 05:45,1.75,1.525,1.525,1.6400000000000001,1.865,
2020/01/17 06:00,2.205,1.865,1.075,1.3,1.6400000000000001,
2020/01/17 06:15,1.3,1.185,1.4149999999999998,1.3,1.3,
2020/01/17 06:30,1.6400000000000001,2.09,1.4149999999999998,1.525,1.525,
2020/01/17 06:45,1.75,1.865,1.6400000000000001,1.6400000000000001,1.525,
2020/01/17 07:00,1.75,1.4149999999999998,1.4149999999999998,1.4149999999999998,1.6400000000000001,
2020/01/17 07:15,1.865,1.75,1.98,2.09,1.865,
2020/01/17 07:30,2.205,2.315,2.545,2.545,2.4299999999999997,
2020/01/17 07:45,2.545,2.995,3.675,4.805,2.545,
2020/01/17 08:00,4.805,8.535,12.264999999999999,10.004999999999999,5.37,
2020/01/17 08:15,6.725,13.505,14.524999999999999,15.88,8.645,
2020/01/17 08:30,11.36,18.365000000000002,16.9,18.705000000000002,10.229999999999999,
2020/01/17 08:45,12.940000000000001,87,20.064999999999998,20.175,12.940000000000001,
2020/01/17 09:00,22.21,78.05,21.305,23.224999999999998,15.88,
2020/01/17 09:15,22.435000000000002,31.025,24.47,25.6,17.125,
2020/01/17 09:30,16.105,37.47,26.28,26.955,19.384999999999998,
2020/01/17 09:45,15.655,53.5,26.28,29.67,19.495,
2020/01/17 10:00,16.105,96.44999999999999,30.009999999999998,32.835,19.5,
2020/01/17 10:15,15.205,104.94999999999999,38.26,36,21.080000000000002,
2020/01/17 10:30,14.185,46.050000000000004,38.144999999999996,36.79,24.245,
2020/01/17 10:45,13.055000000000001,34.08,36.68,39.73,25.939999999999998,
2020/01/17 11:00,13.17,29.785,39.165,43,26.28,
2020/01/17 11:15,13.735,31.93,46.6,50.15,27.294999999999998,
2020/01/17 11:30,15.655,37.355000000000004,86.30000000000001,120.55,29.555,
2020/01/17 11:45,15.995,37.58,84.5,251.20000000000002,29.67,
2020/01/17 12:00,16.105,41.900000000000006,101.89999999999999,137.15,29.67,
2020/01/17 12:15,16.105,51.349999999999994,102.55000000000001,66.95,30.8,
2020/01/17 12:30,16.105,60.85,89.9,67.85,33.965,
2020/01/17 12:45,16.220000000000002,42.35,100.9,101,36.565,
2020/01/17 13:00,16.105,40.949999999999996,86.75,98.5,38.26,
2020/01/17 13:15,16.105,37.585,73.85,270.2,40.4,
2020/01/17 13:30,16.105,38.6,67.2,118.85,44.349999999999994,
2020/01/17 13:45,16.105,39.165,60.300000000000004,133.65,47.199999999999996,
2020/01/17 14:00,15.995,33.965,49.45,91.25,50,
2020/01/17 14:15,15.995,30.235,42.35,120.75,48.449999999999996,
2020/01/17 14:30,13.845,27.635,35.885,92.5,43.25,
2020/01/17 14:45,12.715,26.73,34.305,104.7,40.949999999999996,
2020/01/17 15:00,12.715,26.505000000000003,30.009999999999998,69.9,36.45,
2020/01/17 15:15,12.715,22.665000000000003,27.75,176.14999999999998,37.81,
2020/01/17 15:30,12.715,19.835,26.165,321.85,49.55,
2020/01/17 15:45,10.91,19.5,22.665000000000003,161.6,51.5,
2020/01/17 16:00,10.794999999999998,19.5,22.775,63.150000000000006,48,
2020/01/17 16:15,9.325,18.255,19.724999999999998,41.2,48.2,
2020/01/17 16:30,7.29,12.940000000000001,15.995,26.505000000000003,17.01,
2020/01/17 16:45,6.385,10.455000000000002,13.959999999999999,22.89,13.395,
2020/01/17 17:00,6.045,10.004999999999999,13.17,20.29,11.020000000000001,
2020/01/17 17:15,4.24,6.949999999999999,8.645,12.605,7.405,
2020/01/17 17:30,2.545,4.015000000000001,5.48,7.515,4.35,
2020/01/17 17:45,2.315,2.545,2.4299999999999997,3.22,2.545,
2020/01/17 18:00,1.865,1.98,1.75,1.865,1.75,
2020/01/17 18:15,1.4149999999999998,1.525,1.185,1.525,1.185,
2020/01/17 18:30,1.185,1.525,1.3,1.4149999999999998,1.525,
2020/01/17 18:45,1.865,0.735,1.75,1.4149999999999998,1.3,
2020/01/17 19:00,0.96,1.3,1.075,0.96,0.96,
2020/01/17 19:15,1.865,1.4149999999999998,0.8500000000000001,1.4149999999999998,1.075,
2020/01/17 19:30,1.75,1.525,1.6400000000000001,1.185,1.185,
2020/01/17 19:45,0.8500000000000001,1.865,1.6400000000000001,0.8500000000000001,1.865,
2020/01/17 20:00,1.525,1.075,0.96,1.525,1.4149999999999998,
2020/01/17 20:15,1.075,1.4149999999999998,1.6400000000000001,1.75,1.525,
2020/01/17 20:30,1.3,1.525,1.3,1.525,1.525,
2020/01/17 20:45,1.865,1.6400000000000001,1.3,1.075,1.75,
2020/01/17 21:00,2.09,1.185,1.185,1.525,1.6400000000000001,
2020/01/17 21:15,1.185,1.75,1.6400000000000001,1.525,0.96,
2020/01/17 21:30,1.4149999999999998,1.75,1.525,1.525,1.525,
2020/01/17 21:45,1.525,1.525,1.3,1.185,1.185,
2020/01/17 22:00,1.525,1.4149999999999998,1.75,0.96,1.4149999999999998,
2020/01/17 22:15,1.75,1.3,1.865,1.4149999999999998,1.6400000000000001,
2020/01/17 22:30,1.3,1.4149999999999998,1.75,0.8500000000000001,1.6400000000000001,
2020/01/17 22:45,1.185,1.4149999999999998,1.75,1.525,1.3,
2020/01/17 23:00,1.185,1.4149999999999998,1.3,1.3,1.185,
2020/01/17 23:15,1.75,1.075,1.6400000000000001,1.075,1.4149999999999998,
2020/01/17 23:30,1.185,1.3,1.75,1.4149999999999998,1.525,
2020/01/17 23:45,1.4149999999999998,1.865,1.525,1.4149999999999998,1.075,
2020/01/18 00:00,1.98,1.75,1.185,1.185,1.75,
2020/01/18 00:15,1.98,2.09,1.98,1.3,0.96,
2020/01/18 00:30,1.6400000000000001,1.525,1.3,1.185,1.98,
2020/01/18 00:45,1.525,1.3,1.185,1.525,1.75,
2020/01/18 01:00,1.075,1.4149999999999998,1.865,1.75,1.185,
2020/01/18 01:15,1.4149999999999998,1.4149999999999998,1.4149999999999998,1.525,1.525,
2020/01/18 01:30,1.3,1.075,1.3,1.6400000000000001,1.3,
2020/01/18 01:45,1.525,1.865,1.525,1.4149999999999998,1.185,
2020/01/18 02:00,1.4149999999999998,1.4149999999999998,1.3,1.4149999999999998,1.6400000000000001,
2020/01/18 02:15,1.6400000000000001,1.185,1.75,1.6400000000000001,1.4149999999999998,
2020/01/18 02:30,0.96,1.4149999999999998,1.185,1.4149999999999998,1.185,
2020/01/18 02:45,1.3,1.4149999999999998,1.75,1.865,1.185,
2020/01/18 03:00,2.09,1.75,1.865,1.185,1.075,
2020/01/18 03:15,1.4149999999999998,1.75,1.185,1.865,1.75,
2020/01/18 03:30,2.09,0.96,0.735,1.3,1.4149999999999998,
2020/01/18 03:45,1.185,1.185,1.4149999999999998,1.6400000000000001,1.3,
2020/01/18 04:00,1.4149999999999998,1.98,1.525,1.525,1.865,
2020/01/18 04:15,1.525,1.6400000000000001,1.525,1.75,1.525,
2020/01/18 04:30,1.6400000000000001,1.525,1.75,1.75,1.4149999999999998,
2020/01/18 04:45,2.09,1.185,1.4149999999999998,1.865,1.3,
2020/01/18 05:00,1.525,1.075,1.4149999999999998,1.3,1.75,
2020/01/18 05:15,1.6400000000000001,1.3,1.3,1.4149999999999998,1.3,
2020/01/18 05:30,1.75,1.6400000000000001,1.865,1.865,1.75,
2020/01/18 05:45,1.525,1.6400000000000001,1.185,1.4149999999999998,1.525,
2020/01/18 06:00,1.6400000000000001,1.185,1.865,1.6400000000000001,1.525,
2020/01/18 06:15,1.4149999999999998,1.185,1.075,1.75,1.185,
2020/01/18 06:30,1.6400000000000001,1.525,1.4149999999999998,1.6400000000000001,1.185,
2020/01/18 06:45,1.185,1.4149999999999998,1.3,1.865,1.075,
2020/01/18 07:00,1.4149999999999998,1.4149999999999998,1.3,1.525,1.3,
2020/01/18 07:15,1.4149999999999998,2.205,1.98,1.98,1.6400000000000001,
2020/01/18 07:30,2.4299999999999997,2.545,2.4299999999999997,2.545,2.4299999999999997,
2020/01/18 07:45,2.545,2.88,3.9000000000000004,4.6899999999999995,2.545,
2020/01/18 08:00,5.145,8.985,12.605,10.91,5.145,
2020/01/18 08:15,8.535,13.505,14.864999999999998,16.56,8.535,
2020/01/18 08:30,45.599999999999994,18.37,17.465,19.045,10.57,
2020/01/18 08:45,18.37,97.5,21.305,20.74,13.17,
2020/01/18 09:00,31.705000000000002,77.5,20.964999999999996,25.375,16.220000000000002,
2020/01/18 09:15,25.265,40.75,24.245,25.830000000000002,18.935,
2020/01/18 09:30,15.205,38.035000000000004,25.034999999999997,26.28,19.5,
2020/01/18 09:45,13.395,56.550000000000004,26.28,29.104999999999997,19.5,
2020/01/18 10:00,13.959999999999999,105.75,29.67,31.82,19.835,
2020/01/18 10:15,13.395,72.15,35.66,40.85,21.305,
2020/01/18 10:30,12.715,39.165,36.339999999999996,36.79,22.89,
2020/01/18 10:45,12.715,33.06,36.565,39.39,24.245,
2020/01/18 11:00,12.715,29.895,39.165,43.8,26.28,
2020/01/18 11:15,12.715,32.155,46.050000000000004,48.650000000000006,27.41,
2020/01/18 11:30,12.940000000000001,36.115,64.15,96.7,29.67,
2020/01/18 11:45,13.395,36.45,91.7,209.7,29.895,
2020/01/18 12:00,13.280000000000001,40.300000000000004,100.19999999999999,197.95000000000002,30.35,
2020/01/18 12:15,15.205,52.400000000000006,109.80000000000001,70.7,32.269999999999996,
2020/01/18 12:30,15.88,61.75,91.15,77.35000000000001,34.53,
2020/01/18 12:45,16.105,42.199999999999996,108,88.45,37.58,
2020/01/18 13:00,16.105,40.949999999999996,88.9,111.95,41.1,
2020/01/18 13:15,16.105,38.94,74.3,297.8,45.949999999999996,
2020/01/18 13:30,16.105,39.620000000000005,68.45,142.79999999999998,53.949999999999996,
2020/01/18 13:45,16.105,39.504999999999995,64.6,142.7,60.4,
2020/01/18 14:00,14.185,34.645,53.5,96.35,59.95,
2020/01/18 14:15,13.735,31.025,43.25,121.35,55.8,
2020/01/18 14:30,12.940000000000001,29.67,38.71,105.39999999999999,50.25,
2020/01/18 14:45,12.715,26.96,36.115,116.95,45.5,
2020/01/18 15:00,12.715,26.165,31.705000000000002,69.7,41.3,
2020/01/18 15:15,12.605,22.775,28.765,128.9,44.15,
2020/01/18 15:30,12.715,20.4,26.28,319.05,89,
2020/01/18 15:45,11.7,19.5,25.939999999999998,193.35000000000002,73.65,
2020/01/18 16:00,10.34,19.5,23,67.64999999999999,56.550000000000004,
2020/01/18 16:15,9.325,19.5,20.4,45.15,54.55,
2020/01/18 16:30,9.325,17.35,19.5,37.81,23.23,
2020/01/18 16:45,9.21,15.205,18.705000000000002,51.849999999999994,19.16,
2020/01/18 17:00,5.48,10.004999999999999,12.829999999999998,19.16,11.924999999999999,
2020/01/18 17:15,3.9000000000000004,6.5,8.195,11.81,7.515,
2020/01/18 17:30,2.995,5.48,6.840000000000001,9.325,6.045,
2020/01/18 17:45,2.4299999999999997,2.545,2.7700000000000005,3.675,2.545,
2020/01/18 18:00,1.525,1.75,2.09,2.205,1.75,
2020/01/18 18:15,1.4149999999999998,1.3,1.6400000000000001,1.185,1.4149999999999998,
2020/01/18 18:30,1.6400000000000001,1.6400000000000001,0.735,1.4149999999999998,1.75,
2020/01/18 18:45,1.525,1.6400000000000001,1.075,0.8500000000000001,1.075,
2020/01/18 19:00,0.8500000000000001,1.075,0.96,1.525,1.3,
2020/01/18 19:15,1.98,0.8500000000000001,1.865,0.8500000000000001,1.3,
2020/01/18 19:30,1.865,1.6400000000000001,1.525,1.185,1.075,
2020/01/18 19:45,1.4149999999999998,1.075,0.96,1.185,1.075,
2020/01/18 20:00,1.6400000000000001,1.75,0.8500000000000001,0.96,1.4149999999999998,
2020/01/18 20:15,1.525,0.8500000000000001,0.96,1.4149999999999998,1.185,
2020/01/18 20:30,1.865,1.75,1.75,1.4149999999999998,1.525,
2020/01/18 20:45,1.6400000000000001,1.185,1.185,1.185,1.75,
2020/01/18 21:00,1.6400000000000001,1.75,1.75,0.8500000000000001,1.185,
2020/01/18 21:15,0.735,1.6400000000000001,1.4149999999999998,1.525,1.98,
2020/01/18 21:30,1.865,1.75,1.525,1.525,1.3,
2020/01/18 21:45,1.6400000000000001,1.075,1.525,2.09,1.075,
2020/01/18 22:00,1.3,1.75,0.8500000000000001,1.4149999999999998,1.3,
2020/01/18 22:15,1.98,0.96,0.735,1.98,1.3,
2020/01/18 22:30,1.865,1.4149999999999998,0.735,1.075,1.865,
2020/01/18 22:45,1.525,1.6400000000000001,1.3,1.4149999999999998,1.075,
2020/01/18 23:00,1.865,1.865,1.525,1.3,1.98,
2020/01/18 23:15,1.6400000000000001,1.185,1.3,1.6400000000000001,0.62,
2020/01/18 23:30,2.09,1.075,1.525,1.6400000000000001,0.96,
2020/01/18 23:45,1.3,1.6400000000000001,1.185,1.75,1.6400000000000001,
2020/01/19 00:00,0.62,2.315,1.075,1.075,1.525,
2020/01/19 00:15,1.185,1.4149999999999998,1.75,1.3,1.3,
2020/01/19 00:30,0.96,1.98,0.8500000000000001,1.98,0.17,
2020/01/19 00:45,1.6400000000000001,2.09,1.075,0.62,1.865,
2020/01/19 01:00,1.4149999999999998,1.3,1.4149999999999998,1.4149999999999998,1.4149999999999998,
2020/01/19 01:15,1.185,1.185,1.6400000000000001,0.96,1.4149999999999998,
2020/01/19 01:30,1.865,1.075,1.525,0.96,1.3,
2020/01/19 01:45,1.6400000000000001,1.865,1.185,1.3,1.865,
2020/01/19 02:00,1.865,1.865,1.525,0.62,1.185,
2020/01/19 02:15,1.75,1.865,1.4149999999999998,1.4149999999999998,1.865,
2020/01/19 02:30,1.3,1.98,1.6400000000000001,1.4149999999999998,1.3,
2020/01/19 02:45,1.525,1.75,1.525,1.4149999999999998,1.75,
2020/01/19 03:00,1.6400000000000001,1.4149999999999998,1.4149999999999998,1.3,1.3,
2020/01/19 03:15,1.185,1.6400000000000001,1.98,1.865,0.735,
2020/01/19 03:30,1.4149999999999998,1.525,0.8500000000000001,1.185,1.185,
2020/01/19 03:45,1.525,1.185,1.4149999999999998,0.96,1.4149999999999998,
2020/01/19 04:00,2.09,1.865,1.3,1.3,1.865,
2020/01/19 04:15,1.6400000000000001,1.75,1.6400000000000001,0.96,1.525,
2020/01/19 04:30,1.3,1.865,2.09,1.98,1.865,
2020/01/19 04:45,1.4149999999999998,1.6400000000000001,1.6400000000000001,1.075,1.525,
2020/01/19 05:00,1.185,0.735,1.3,1.075,1.185,
2020/01/19 05:15,1.525,1.4149999999999998,1.3,0.62,1.3,
2020/01/19 05:30,1.865,1.75,1.3,1.075,1.4149999999999998,
2020/01/19 05:45,1.865,1.525,1.185,1.75,1.525,
2020/01/19 06:00,1.75,1.525,1.4149999999999998,1.525,1.075,
2020/01/19 06:15,1.3,0.96,0.8500000000000001,1.75,1.6400000000000001,
2020/01/19 06:30,1.185,1.6400000000000001,1.4149999999999998,1.075,0.8500000000000001,
2020/01/19 06:45,1.6400000000000001,1.075,1.075,1.185,1.185,
2020/01/19 07:00,1.865,0.8500000000000001,1.4149999999999998,1.525,1.75,
2020/01/19 07:15,1.865,2.4299999999999997,1.6400000000000001,1.75,1.6400000000000001,
2020/01/19 07:30,2.315,2.545,2.545,2.545,2.315,
2020/01/19 07:45,2.545,3.11,3.785,4.915,2.545,
2020/01/19 08:00,5.255,9.44,11.924999999999999,10.57,5.37,
2020/01/19 08:15,8.42,13.959999999999999,14.975000000000001,15.995,8.535,
2020/01/19 08:30,23.455,18.595,19.384999999999998,19.27,11.135,
2020/01/19 08:45,17.125,99.85,22.21,21.080000000000002,13.280000000000001,
2020/01/19 09:00,38.485,75,21.080000000000002,25.259999999999998,16.105,
2020/01/19 09:15,26.96,57.599999999999994,23.565,25.825,17.465,
2020/01/19 09:30,15.2,40.949999999999996,25.6,26.619999999999997,19.384999999999998,
2020/01/19 09:45,13.959999999999999,58.7,26.28,32.945,19.495,
2020/01/19 10:00,14.635,157.75,30.235,32.269999999999996,19.495,
2020/01/19 10:15,14.524999999999999,70.8,34.415,51.150000000000006,21.195,
2020/01/19 10:30,13.17,35.66,34.08,36.905,22.89,
2020/01/19 10:45,13.395,32.95,36.11,40.199999999999996,24.81,
2020/01/19 11:00,13.395,32.045,39.73,45.05,26.389999999999997,
2020/01/19 11:15,14.185,32.045,45.85,50,30.35,
2020/01/19 11:30,15.77,38.375,54.75,64.6,30.575000000000003,
2020/01/19 11:45,15.995,36.225,72.15,158.4,32.95,
2020/01/19 12:00,16.105,39.28,94.55,203.85000000000002,32.835,
2020/01/19 12:15,16.105,57.699999999999996,84.94999999999999,86.85000000000001,33.855,
2020/01/19 12:30,16.105,54.3,79.95,95.45,37.81,
2020/01/19 12:45,16.105,40.5,91.95,82.8,39.845,
2020/01/19 13:00,16.105,39.73,79.05,100.75,44.15,
2020/01/19 13:15,16.105,36.565,70.95,235.04999999999998,50.25,
2020/01/19 13:30,16.105,39.165,68.2,172.75,62.199999999999996,
2020/01/19 13:45,16.105,40.199999999999996,74.9,142.35,68.45,
2020/01/19 14:00,15.995,34.42,53.650000000000006,102.44999999999999,66.95,
2020/01/19 14:15,15.88,31.14,43.550000000000004,116.95,61.1,
2020/01/19 14:30,14.75,29.67,39.845,99.5,53.650000000000006,
2020/01/19 14:45,13.055000000000001,27.294999999999998,39.615,115.25,48.099999999999994,
2020/01/19 15:00,12.715,24.695,33.965,69.9,43.550000000000004,
2020/01/19 15:15,12.715,22.89,29.67,111.95,57.5,
2020/01/19 15:30,12.715,21.419999999999998,26.505000000000003,290.55,135,
2020/01/19 15:45,12.715,19.5,26.165,198.75,104.60000000000001,
2020/01/19 16:00,12.375,19.5,23.34,74.3,44.800000000000004,
2020/01/19 16:15,10.229999999999999,19.5,21.305,45.949999999999996,50.15,
2020/01/19 16:30,9.325,16.67,19.495,37.92,23,
2020/01/19 16:45,7.8549999999999995,12.715,16.335,32.155,17.35,
2020/01/19 17:00,9.1,13.280000000000001,17.125,25.939999999999998,17.235,
2020/01/19 17:15,6.045,9.89,11.81,15.995,10.115,
2020/01/19 17:30,2.7700000000000005,4.015000000000001,5.37,7.175000000000001,3.785,
2020/01/19 17:45,2.315,2.545,2.545,2.6550000000000002,2.4299999999999997,
2020/01/19 18:00,0.96,1.6400000000000001,2.09,2.09,1.865,
2020/01/19 18:15,0.735,1.4149999999999998,0.8500000000000001,1.6400000000000001,1.3,
2020/01/19 18:30,0.96,1.4149999999999998,1.075,1.4149999999999998,1.525,
2020/01/19 18:45,1.525,0.96,0.8500000000000001,1.3,1.185,
2020/01/19 19:00,1.6400000000000001,1.4149999999999998,1.4149999999999998,1.525,1.98,
2020/01/19 19:15,1.525,1.3,1.525,1.4149999999999998,1.075,
2020/01/19 19:30,1.6400000000000001,1.075,1.525,1.4149999999999998,0.8500000000000001,
2020/01/19 19:45,1.185,1.3,1.525,1.6400000000000001,1.3,
2020/01/19 20:00,1.4149999999999998,0.96,1.075,1.525,1.98,
2020/01/19 20:15,1.185,0.62,1.75,1.185,1.3,
2020/01/19 20:30,1.185,1.4149999999999998,1.4149999999999998,1.4149999999999998,0.8500000000000001,
2020/01/19 20:45,1.525,0.8500000000000001,1.185,1.3,1.6400000000000001,
2020/01/19 21:00,1.865,1.525,1.4149999999999998,0.96,0.96,
2020/01/19 21:15,1.4149999999999998,0.735,1.6400000000000001,1.185,1.185,
2020/01/19 21:30,1.075,1.4149999999999998,1.525,1.3,1.185,
2020/01/19 21:45,1.3,1.3,1.75,1.75,1.525,
2020/01/19 22:00,1.3,1.75,1.075,1.525,0.735,
2020/01/19 22:15,1.4149999999999998,1.185,0.96,0.735,0.96,
2020/01/19 22:30,1.525,1.075,1.4149999999999998,1.3,1.525,
2020/01/19 22:45,1.3,1.75,1.4149999999999998,1.3,0.62,
2020/01/19 23:00,1.525,1.525,1.075,0.96,1.4149999999999998,
2020/01/19 23:15,1.4149999999999998,0.96,1.3,1.75,1.075,
2020/01/19 23:30,1.4149999999999998,1.4149999999999998,1.6400000000000001,1.525,1.075,
2020/01/19 23:45,1.4149999999999998,1.4149999999999998,0.96,1.6400000000000001,0.96,
2020/01/20 00:00,1.4149999999999998,1.4149999999999998,1.3,1.3,1.075,
2020/01/20 00:15,1.6400000000000001,1.525,0.96,0.62,1.185,
2020/01/20 00:30,1.525,1.4149999999999998,1.525,0.96,0.96,
2020/01/20 00:45,1.525,1.75,1.3,1.075,1.525,
2020/01/20 01:00,0.96,1.865,0.735,2.09,1.185,
2020/01/20 01:15,1.3,0.8500000000000001,1.075,0.62,1.865,
2020/01/20 01:30,1.6400000000000001,1.185,1.075,0.96,1.98,
2020/01/20 01:45,1.4149999999999998,0.735,1.3,1.75,0.8500000000000001,
2020/01/20 02:00,1.3,1.6400000000000001,1.6400000000000001,1.75,1.525,
2020/01/20 02:15,1.98,1.3,1.4149999999999998,0.96,1.525,
2020/01/20 02:30,1.185,1.185,1.075,1.4149999999999998,1.865,
2020/01/20 02:45,1.6400000000000001,1.3,1.525,1.865,1.185,
2020/01/20 03:00,1.98,1.75,1.3,1.6400000000000001,1.75,
2020/01/20 03:15,1.4149999999999998,1.3,2.09,1.865,1.865,
2020/01/20 03:30,1.185,1.185,1.3,1.3,1.075,
2020/01/20 03:45,1.6400000000000001,2.09,1.6400000000000001,1.3,1.98,
2020/01/20 04:00,1.4149999999999998,1.6400000000000001,1.525,1.4149999999999998,1.4149999999999998,
2020/01/20 04:15,1.525,1.4149999999999998,1.525,1.525,1.185,
2020/01/20 04:30,1.75,1.75,1.98,1.865,1.4149999999999998,
2020/01/20 04:45,1.525,1.185,0.96,1.75,0.96,
2020/01/20 05:00,1.4149999999999998,1.075,1.6400000000000001,1.75,1.6400000000000001,
2020/01/20 05:15,1.525,1.4149999999999998,1.4149999999999998,1.075,1.6400000000000001,
2020/01/20 05:30,1.4149999999999998,1.4149999999999998,1.185,-0.17,1.075,
2020/01/20 05:45,1.185,1.185,1.4149999999999998,1.075,1.4149999999999998,
2020/01/20 06:00,0.51,1.3,1.865,1.6400000000000001,1.98,
2020/01/20 06:15,1.6400000000000001,1.6400000000000001,1.75,1.75,1.75,
2020/01/20 06:30,1.4149999999999998,1.4149999999999998,1.075,1.185,1.185,
2020/01/20 06:45,2.09,1.3,1.4149999999999998,0.8500000000000001,1.4149999999999998,
2020/01/20 07:00,1.3,1.4149999999999998,1.4149999999999998,1.3,1.185,
2020/01/20 07:15,1.4149999999999998,1.3,1.525,1.865,1.185,
2020/01/20 07:30,2.4299999999999997,2.4299999999999997,2.4299999999999997,2.545,2.4299999999999997,
2020/01/20 07:45,2.545,2.995,3.335,4.58,2.545,
2020/01/20 08:00,5.145,7.405,8.195,9.1,4.015000000000001,
2020/01/20 08:15,6.840000000000001,10.229999999999999,11.475,13.620000000000001,6.16,
2020/01/20 08:30,10.004999999999999,13.620000000000001,15.09,16.785,7.744999999999999,
2020/01/20 08:45,11.135,23.795,14.41,17.35,8.535,
2020/01/20 09:00,41.3,41.900000000000006,20.964999999999996,26.505000000000003,14.299999999999999,
2020/01/20 09:15,19.045,30.915,23.23,26.395,15.540000000000001,
2020/01/20 09:30,18.935,31.589999999999996,30.35,32.725,18.14,
2020/01/20 09:45,18.595,28.090000000000003,28.655,32.385000000000005,16.67,
2020/01/20 10:00,16.785,86.75,30.125,32.495,18.595,
